trade_date,1617.T,1618.T,1619.T,1620.T,1621.T,1622.T,1623.T,1624.T,1625.T,1626.T,1627.T,1628.T,1629.T,1630.T,1631.T,1632.T,1633.T
2009-07-30,,,,,,,,,,,,,,,,,
2009-07-31,,,,,,,,,,,,,,,,,
2009-08-03,,,,,,,,,,,,,,,,,
2009-08-04,,,,,,,,,,,,,,,,,
2009-08-05,,,,,,,,,,,,,,,,,
2009-08-06,,,,,,,,,,,,,,,,,
2009-08-07,,,,,,,,,,,,,,,,,
2009-08-10,,,,,,,,,,,,,,,,,
2009-08-11,,,,,,,,,,,,,,,,,
2009-08-12,,,,,,,,,,,,,,,,,
2009-08-13,,,,,,,,,,,,,,,,,
2009-08-14,,,,,,,,,,,,,,,,,
2009-08-17,,,,,,,,,,,,,,,,,
2009-08-18,,,,,,,,,,,,,,,,,
2009-08-19,,,,,,,,,,,,,,,,,
2009-08-20,,,,,,,,,,,,,,,,,
2009-08-21,,,,,,,,,,,,,,,,,
2009-08-24,,,,,,,,,,,,,,,,,
2009-08-25,,,,,,,,,,,,,,,,,
2009-08-26,,,,,,,,,,,,,,,,,
2009-08-27,,,,,,,,,,,,,,,,,
2009-08-28,,,,,,,,,,,,,,,,,
2009-08-31,,,,,,,,,,,,,,,,,
2009-09-02,,,,,,,,,,,,,,,,,
2009-09-03,,,,,,,,,,,,,,,,,
2009-09-04,,,,,,,,,,,,,,,,,
2009-09-07,,,,,,,,,,,,,,,,,
2009-09-09,,,,,,,,,,,,,,,,,
2009-09-10,,,,,,,,,,,,,,,,,
2009-09-11,,,,,,,,,,,,,,,,,
2009-09-14,,,,,,,,,,,,,,,,,
2009-09-15,,,,,,,,,,,,,,,,,
2009-09-16,,,,,,,,,,,,,,,,,
2009-09-17,,,,,,,,,,,,,,,,,
2009-09-18,,,,,,,,,,,,,,,,,
2009-09-24,,,,,,,,,,,,,,,,,
2009-09-25,,,,,,,,,,,,,,,,,
2009-09-28,,,,,,,,,,,,,,,,,
2009-09-29,,,,,,,,,,,,,,,,,
2009-09-30,,,,,,,,,,,,,,,,,
2009-10-01,,,,,,,,,,,,,,,,,
2009-10-02,,,,,,,,,,,,,,,,,
2009-10-05,,,,,,,,,,,,,,,,,
2009-10-06,,,,,,,,,,,,,,,,,
2009-10-07,,,,,,,,,,,,,,,,,
2009-10-08,,,,,,,,,,,,,,,,,
2009-10-09,,,,,,,,,,,,,,,,,
2009-10-13,,,,,,,,,,,,,,,,,
2009-10-14,,,,,,,,,,,,,,,,,
2009-10-15,,,,,,,,,,,,,,,,,
2009-10-16,,,,,,,,,,,,,,,,,
2009-10-19,,,,,,,,,,,,,,,,,
2009-10-20,,,,,,,,,,,,,,,,,
2009-10-21,,,,,,,,,,,,,,,,,
2009-10-22,,,,,,,,,,,,,,,,,
2009-10-23,,,,,,,,,,,,,,,,,
2009-10-26,,,,,,,,,,,,,,,,,
2009-10-27,,,,,,,,,,,,,,,,,
2009-10-28,,,,,,,,,,,,,,,,,
2009-10-29,,,,,,,,,,,,,,,,,
2009-10-30,,,,,,,,,,,,,,,,,
2009-11-02,,,,,,,,,,,,,,,,,
2009-11-04,,,,,,,,,,,,,,,,,
2009-11-05,,,,,,,,,,,,,,,,,
2009-11-06,,,,,,,,,,,,,,,,,
2009-11-09,,,,,,,,,,,,,,,,,
2009-11-10,,,,,,,,,,,,,,,,,
2009-11-11,,,,,,,,,,,,,,,,,
2009-11-12,,,,,,,,,,,,,,,,,
2009-11-13,,,,,,,,,,,,,,,,,
2009-11-16,,,,,,,,,,,,,,,,,
2009-11-17,,,,,,,,,,,,,,,,,
2009-11-18,,,,,,,,,,,,,,,,,
2009-11-19,,,,,,,,,,,,,,,,,
2009-11-20,,,,,,,,,,,,,,,,,
2009-11-24,,,,,,,,,,,,,,,,,
2009-11-25,,,,,,,,,,,,,,,,,
2009-11-26,,,,,,,,,,,,,,,,,
2009-11-30,,,,,,,,,,,,,,,,,
2009-12-01,,,,,,,,,,,,,,,,,
2009-12-02,,,,,,,,,,,,,,,,,
2009-12-03,,,,,,,,,,,,,,,,,
2009-12-04,,,,,,,,,,,,,,,,,
2009-12-07,,,,,,,,,,,,,,,,,
2009-12-08,,,,,,,,,,,,,,,,,
2009-12-09,,,,,,,,,,,,,,,,,
2009-12-10,,,,,,,,,,,,,,,,,
2009-12-11,,,,,,,,,,,,,,,,,
2009-12-14,,,,,,,,,,,,,,,,,
2009-12-15,,,,,,,,,,,,,,,,,
2009-12-16,,,,,,,,,,,,,,,,,
2009-12-17,,,,,,,,,,,,,,,,,
2009-12-18,,,,,,,,,,,,,,,,,
2009-12-21,,,,,,,,,,,,,,,,,
2009-12-22,,,,,,,,,,,,,,,,,
2009-12-24,,,,,,,,,,,,,,,,,
2009-12-25,,,,,,,,,,,,,,,,,
2009-12-29,,,,,,,,,,,,,,,,,
2009-12-30,,,,,,,,,,,,,,,,,
2010-01-04,,,,,,,,,,,,,,,,,
2010-01-05,,,,,,,,,,,,,,,,,
2010-01-06,,,,,,,,,,,,,,,,,
2010-01-07,,,,,,,,,,,,,,,,,
2010-01-08,,,,,,,,,,,,,,,,,
2010-01-12,,,,,,,,,,,,,,,,,
2010-01-13,,,,,,,,,,,,,,,,,
2010-01-14,,,,,,,,,,,,,,,,,
2010-01-15,,,,,,,,,,,,,,,,,
2010-01-18,,,,,,,,,,,,,,,,,
2010-01-20,,,,,,,,,,,,,,,,,
2010-01-21,,,,,,,,,,,,,,,,,
2010-01-22,,,,,,,,,,,,,,,,,
2010-01-25,,,,,,,,,,,,,,,,,
2010-01-26,,,,,,,,,,,,,,,,,
2010-01-27,,,,,,,,,,,,,,,,,
2010-01-28,,,,,,,,,,,,,,,,,
2010-01-29,,,,,,,,,,,,,,,,,
2010-02-01,,,,,,,,,,,,,,,,,
2010-02-02,,,,,,,,,,,,,,,,,
2010-02-03,,,,,,,,,,,,,,,,,
2010-02-04,-0.05641356180677556,0.04325195287136526,-0.06206559592466456,-0.030003186104112,-0.03155789591527241,-0.11227383667240647,0.07930248860681888,-0.07784771583237773,-0.232090975922392,-0.06603976534195671,-0.03416676941386705,-0.17176867500271195,0.05771476130163279,-0.04346629815399397,-0.0453824218247029,-0.0734669138143443,-0.0023694866560707776
2010-02-05,-0.056435232588580894,0.04329363356137337,-0.062122815384126215,-0.029995863414226363,-0.03161899696316097,-0.11062069980611754,0.07988498515767807,-0.07810193501168557,-0.22852997718255025,-0.06604126397537463,-0.032627744549264,-0.1739823468799675,0.05793643812208492,-0.04663400733606564,-0.04092637111256093,-0.07592466962844636,-0.00238718139439215
2010-02-08,-0.05754773740229497,0.042991480821672985,-0.06169168076569374,-0.031323824707348596,-0.03150466672102804,-0.11425699718506549,0.07404564512657313,-0.07827750488732577,-0.22873601024299545,-0.07104755975262661,-0.03250909070518858,-0.17398603130205925,0.057939275631250946,-0.046163241947337834,-0.044559160609930704,-0.13457899300411605,-0.010046126678004452
2010-02-09,-0.05788357990413809,0.04306162895727362,-0.062406453744600195,-0.03135124302075856,-0.03151359123830253,-0.11575669033251473,0.07384452468358109,-0.08027186678399753,-0.23043599519253982,-0.0720444426414911,-0.03251271247164211,-0.1739677993565157,0.057937322208896684,-0.04730700290595439,-0.04366961455074001,-0.13450097404381378,-0.010264387064657243
2010-02-10,-0.07080733045094553,0.04299961751223609,-0.06157372325026299,-0.031285140334215984,-0.03183947426835286,-0.1148783918782239,0.07380481023280132,-0.0798743005650759,-0.24028498675439622,-0.07204883230480377,-0.032372666581143725,-0.17389883108088794,0.05824065700138645,-0.04617934075827608,-0.04256813145002817,-0.1344659942120404,-0.010097472114850157
2010-02-12,-0.07069397876947131,0.04320351573064214,-0.06179163516150548,-0.03123495594173944,-0.031835434799880456,-0.11489282506184799,0.07380421457707806,-0.08099017607954928,-0.24206276219667436,-0.0773239860794285,-0.03325177899670653,-0.173852501576696,0.057863013931137755,-0.04616385850447505,-0.043181364782892244,-0.13439607100229065,-0.011033887968389906
2010-02-15,-0.0709232838858277,0.04243223998952523,-0.06164825513392543,-0.03118230662830462,-0.031690175280313274,-0.1186709390550097,0.07385712687639005,-0.0825922615785172,-0.24380402870514853,-0.07721548882880537,-0.033356603142732526,-0.17441917099917556,0.05831515525825605,-0.04616729553339604,-0.041933310141333245,-0.1345976020957679,-0.011307179701002784
2010-02-17,-0.07087519827115998,0.04253667246239808,-0.06160012235833283,-0.031061414961305853,-0.03163838119690091,-0.1188528137513703,0.07451137848146305,-0.08250588422287157,-0.24336526378844475,-0.07722176880660006,-0.0333403131301329,-0.17429909238540053,0.05790983354353041,-0.045996233447244426,-0.040865747444624824,-0.12887799758861623,-0.011347621489865062
2010-02-18,-0.070258280722383,0.041312224371174246,-0.06146215013052947,-0.03023812257503554,-0.031587161485061487,-0.11871816334758195,0.0779631837264306,-0.08339390285934326,-0.24188083063229876,-0.07650580656930159,-0.03376115345416047,-0.17453583373503678,0.058701797043035235,-0.04587997486003337,-0.04675436713924768,-0.12737422804296347,-0.009983665470215121
2010-02-19,-0.07027244504994015,0.04125729131185163,-0.06140996040963936,-0.03030786269528062,-0.031814871781184015,-0.12079136207754711,0.07755248251109186,-0.08336099244284943,-0.24169658694577578,-0.07680927165805147,-0.03358652747307922,-0.17370442238025574,0.05864403670750794,-0.04576876487423028,-0.05105211992775037,-0.12722017452361317,-0.011440453829226916
2010-02-22,-0.06925015889213504,0.041106300190114874,-0.06105781933184057,-0.03016844428515049,-0.03189194843108191,-0.12183708843194548,0.07095971171066837,-0.08156059023586591,-0.24185675296781736,-0.07547358277332691,-0.034278133487861,-0.17245952819755872,0.0579638305671059,-0.042429919219463826,-0.05367456753765918,-0.12595898539095549,-0.008796326927510595
2010-02-23,-0.06851102893599947,0.041245829038598004,-0.06104230379589397,-0.030223402341696983,-0.03185604379078553,-0.121765418322769,0.06977329303015341,-0.08215763800653281,-0.2441326938231855,-0.0750705857170375,-0.03262736755683111,-0.1719323359477921,0.058307988334323886,-0.043616639391216204,-0.05535117864514181,-0.12570001563441655,-0.008544209948516486
2010-02-24,-0.06841238292197369,0.04158646262921496,-0.06110573762238921,-0.03022503731532395,-0.03185535813550757,-0.12218594217556994,0.06954316938214161,-0.08277943022944985,-0.2439441468322741,-0.07504497217038011,-0.032084569976359605,-0.171817741247789,0.05824263710404577,-0.043561644840512184,-0.05460981381076817,-0.1256073216164354,-0.008430009690586965
2010-02-25,-0.06839725140772172,0.04149634684863398,-0.06099461581775785,-0.030202265578767533,-0.03182004395240945,-0.12193602131840475,0.06462616377164702,-0.0828174099967744,-0.24374318164789385,-0.07524010842335307,-0.031181019702533053,-0.1717200131769567,0.05788030640734039,-0.043526356756997384,-0.05783438304487048,-0.1251765236806946,-0.008503437908827977
2010-02-26,-0.06909623733152208,0.04166919112523509,-0.06068559313201321,-0.029969833608806964,-0.0318164973111224,-0.12562884811722816,0.061017988743875616,-0.08054199360742519,-0.24200193735498693,-0.07559510519869424,-0.02921368929445697,-0.17171072929437758,0.0577995353224781,-0.04803394470515396,-0.05809794638852819,-0.12512964371687116,-0.008220254457544833
2010-03-01,-0.0690346619086575,0.0416066563568309,-0.06066959160088309,-0.029988825205892324,-0.03186389372537031,-0.12349212366065164,0.05963268691969436,-0.08086247161327637,-0.24185428202337744,-0.07555842260114688,-0.029863431882182663,-0.17160550952779502,0.05798661518045593,-0.047862729351866425,-0.05914680525384671,-0.12511679639065387,-0.008203062777950555
2010-03-02,-0.06950568952298393,0.042169412033497534,-0.0606946442745117,-0.030160597253792908,-0.03275340661948097,-0.12354978740767736,0.05956158331328592,-0.08096365426263952,-0.2419834073850072,-0.07557689574607682,-0.029982396424530555,-0.16116547787639834,0.05791235766868383,-0.049815685453625545,-0.058297661297220034,-0.12549070006098514,-0.008017002338415137
2010-03-03,-0.06958888165779505,0.04216553091064604,-0.06062933893291953,-0.031629967120726216,-0.03287097768037252,-0.12356189567594691,0.05889180107092299,-0.08096381156613391,-0.24048194095611097,-0.07552657008110121,-0.030005068336800545,-0.15315403618448134,0.0579819813688879,-0.049813457911668094,-0.05780765501310735,-0.12271633073416104,-0.00794890063073589
2010-03-04,-0.06941663157129571,0.042260105865084927,-0.06053523352401342,-0.031669861987386985,-0.03637202731930298,-0.1236343573380476,0.060045649941292224,-0.08074676251789073,-0.24047366669717607,-0.07495155749400917,-0.030693840813097357,-0.15278922023534358,0.05887250588427138,-0.04976242559579196,-0.05885043553525702,-0.12267294850135886,-0.007702686762901555
2010-03-05,-0.06936280106241505,0.04123334602515273,-0.060500386301466036,-0.031708050931385005,-0.03637106255958782,-0.1238002964906847,0.06006040450972229,-0.08065706056003874,-0.24099792237155876,-0.0745748444775649,-0.03232480637101228,-0.15264015928371408,0.058886405294470597,-0.04972611111824346,-0.058747037589632435,-0.12306985260780133,-0.00806889201147219
2010-03-08,-0.06889198513528785,0.04092114372088881,-0.0604802970825031,-0.031689699700183815,-0.03615891832864599,-0.12441002977866322,0.059923012498967566,-0.08051313341572428,-0.24070588836395046,-0.07494484158731052,-0.03312274677768889,-0.15218468569005822,0.05889731212952035,-0.04964448920935777,-0.06231726949323766,-0.12280348891116318,-0.008408190750703955
2010-03-09,-0.06890025443081137,0.04062380556372415,-0.06035282752948305,-0.03202689657389315,-0.0357140734125829,-0.122529588451712,0.06062492313343413,-0.0796481115730161,-0.2416894169862733,-0.07482846460075919,-0.03286948533140484,-0.1521857613287897,0.058614714865219554,-0.05302980221135206,-0.06178348508500063,-0.12258199209368739,-0.008275730749764112
2010-03-10,-0.06890848905643798,0.040238977901743,-0.06034771026798174,-0.0320571064426524,-0.035701791574679315,-0.12251075698400848,0.060425008337230246,-0.079651861427571,-0.2416529798542108,-0.07541705894411743,-0.03278998238743488,-0.15217264504671896,0.058621132454308514,-0.053028618024128664,-0.06539150165348598,-0.1223094704341913,-0.008215501180276082
2010-03-11,-0.0689188184330143,0.04024929594422263,-0.06033772105558063,-0.03203815750224118,-0.03569090663679213,-0.1234603683218441,0.06037268344898666,-0.07963574291448203,-0.24159838256928842,-0.07490499568130891,-0.033029843660339495,-0.15211739735746385,0.05853986743055689,-0.05292526982335,-0.06534571672569027,-0.12224463426274468,-0.00821622929789711
2010-03-12,-0.06892592359735931,0.04019749751759432,-0.06194308143158736,-0.03206516782919482,-0.03534969102338169,-0.1233164508945732,0.06029441315281125,-0.07964011963250311,-0.24146321208562166,-0.07781091083188285,-0.03303552145504035,-0.1519589387480001,0.05857835696874074,-0.052217650661439616,-0.06754976233738307,-0.1216023517800006,-0.007688686693305451
2010-03-15,-0.06884026779816955,0.039324453486430724,-0.06087148105159635,-0.031801886826342024,-0.03488381774013455,-0.12298741031186727,0.05945697928961604,-0.07969145234535012,-0.241490441101672,-0.07778478786685,-0.033178664746369824,-0.15195330890266479,0.05858584773857078,-0.0518531549720085,-0.07240039537614625,-0.14042093071058842,-0.007940734329940595
2010-03-16,-0.06840785584428132,0.03875672869393597,-0.06086356533843947,-0.03180642445652022,-0.03488546940479099,-0.12313120354317159,0.05939512242728838,-0.0796999099155959,-0.24267692283063189,-0.07802129404879761,-0.0332060092992028,-0.15172083140946122,0.05852506805030314,-0.05173989275686036,-0.07261900567847691,-0.14107877720141898,-0.007813110109401677
2010-03-17,-0.06858431788975763,0.03874423440870494,-0.06085147201680031,-0.031815211247789306,-0.03488713773786611,-0.12263580097283161,0.05944458452207812,-0.08023406507811882,-0.24266620775827502,-0.078026189905934,-0.0321317044436592,-0.1512387338014763,0.05850147399655309,-0.05174484273081725,-0.06845855161561554,-0.14073017558870515,-0.007770068845514394
2010-03-18,-0.0686709099656562,0.0403149093848033,-0.06079642071474187,-0.03153023388274314,-0.03474263727463568,-0.1223256299535788,0.058717858633807914,-0.08022890275903076,-0.24310762354819904,-0.07785532632603748,-0.03294225379400582,-0.1512296200361846,0.05850195775405947,-0.05165532279317235,-0.06904497911640076,-0.1399582023822017,-0.00705276150489032
2010-03-19,-0.06867112872538815,0.04036831674619005,-0.060849131897037036,-0.031234700661122897,-0.03469837905948769,-0.12164501194845931,0.05891151836369358,-0.08010048741468423,-0.2431005118995364,-0.0791023003048574,-0.032954129102456035,-0.15085754856524863,0.05842194449796183,-0.051484912683805825,-0.0690260464986176,-0.14112766205831764,-0.0060609438448330005
2010-03-23,-0.06851624321191857,0.04019313718316999,-0.06085897038689113,-0.03070580675211489,-0.03471567111377237,-0.1217982747780008,0.058869694918138385,-0.08009597188043738,-0.24907756153381744,-0.07906679695799441,-0.03317153445148623,-0.15054975989818997,0.05787250625189442,-0.051495426446042984,-0.06835773492338604,-0.14040000239721392,-0.005293680563323657
2010-03-24,-0.06839330696164622,0.03998432292049072,-0.061049082392562584,-0.04300142015563027,-0.034701879954674664,-0.12226000420195916,0.058767793302970724,-0.08000617494373514,-0.24908136794119334,-0.07927040581030696,-0.033288651043927864,-0.1533042149176029,0.05787855807947037,-0.052789028421184776,-0.06858145358384202,-0.14039838671401897,-0.0048240306308524345
2010-03-25,-0.06809453646969221,0.04022937248251013,-0.060745469322694604,-0.04334789340211993,-0.03471054437144505,-0.1222685126326384,0.05854315730340879,-0.08001339749700598,-0.2501491791913642,-0.08142766809687552,-0.032873972247520485,-0.15304134441928574,0.05781363065175352,-0.05378340993970699,-0.0682030314727767,-0.1398466727358817,-0.007876413108443328
2010-03-26,-0.06796474727678739,0.04073007364189986,-0.0603913842473487,-0.043443461408315835,-0.03479724728343648,-0.1227010743581166,0.0583645052694915,-0.07950734650728535,-0.24972893829905055,-0.08039423204658368,-0.03283795624769226,-0.15454994488196275,0.05789099455796574,-0.051670136353876295,-0.06820690189886171,-0.1385679826377542,-0.007734755157586489
2010-03-29,-0.06659949365716378,0.04102496663975664,-0.06015063081018904,-0.042419454312183906,-0.03491831954731008,-0.12244847590178846,0.057833010522187686,-0.079512687640953,-0.24942305378593452,-0.08064235780279704,-0.03338616545445445,-0.15454818814030408,0.05787929025495993,-0.05164304366725915,-0.06965954313929697,-0.13695505321253595,-0.007857224583504891
2010-03-30,-0.06660251121347767,0.0408161535046113,-0.059996479197847855,-0.042106117943602125,-0.034958348983636346,-0.1224377038286533,0.05849985700909927,-0.07636814033795336,-0.24929723278422705,-0.08030318424248063,-0.033115380977017266,-0.15451984695621934,0.05792075232547871,-0.05145576682057757,-0.06900755593562692,-0.13274411803147362,-0.006484402029790458
2010-03-31,-0.06660614874472862,0.0404134233099512,-0.05986168143326773,-0.041919137030779346,-0.034958885086370954,-0.12180168441592865,0.05914822728848933,-0.07626689200640283,-0.24803438951266044,-0.07985716753008351,-0.02987230810465013,-0.15150917731144595,0.058741721019920826,-0.0513581143084686,-0.06813496750395683,-0.13255042895803895,-0.006895866113870653
2010-04-01,-0.06575970407770466,0.04058341068481503,-0.0596301690582383,-0.04294025838477108,-0.03510062907715817,-0.12147086915773343,0.055686457624645656,-0.07888326598285218,-0.25707431089519844,-0.07964475532522536,-0.02978657265375499,-0.1510030846415611,0.0578974688381211,-0.051020067216903046,-0.06819120933257593,-0.13152552678965876,-0.005596599762765535
2010-04-02,-0.06533306587909866,0.042851185339227514,-0.05966982886304896,-0.04279415940365598,-0.03572819013994001,-0.12184763709800854,0.051344677412694884,-0.09904458074358916,-0.2803940782278624,-0.07916103975497094,-0.02979020752731349,-0.16303825245213216,0.058233977257665964,-0.05066455600313611,-0.0682083181012571,-0.13151541091193436,-0.005542237546151854
2010-04-06,-0.06532640551663244,0.05071934238087327,-0.05964623234431586,-0.04362557560964282,-0.03653122394369865,-0.12126628856982584,0.04678347353126703,-0.09979210032374426,-0.2518913147620146,-0.07916858316889266,-0.03238091873359739,-0.163000873021781,0.058191757063612064,-0.0514613294585293,-0.06807753296554193,-0.13115397820551875,-0.005763999086528005
2010-04-07,-0.06531160242352713,0.05058590602389002,-0.05970295886953844,-0.04441055637813572,-0.036616397909432025,-0.12239302581352793,0.0464529525025826,-0.10556577133569738,-0.25443024040390855,-0.07890025695801353,-0.03237501225129662,-0.16320165202834105,0.058006018968555256,-0.05140633778680773,-0.06818507174191875,-0.1311500814710501,-0.005693080279663115
2010-04-08,-0.06529943830895404,0.04988212016836425,-0.05992582141209367,-0.04421236198076701,-0.03663189124046185,-0.12236577275210367,0.04654777937111593,-0.10535866129961144,-0.2546268748511405,-0.07903139134231407,-0.03306404603954011,-0.162267269263881,0.05794658250818307,-0.05140609176622005,-0.06528652358152676,-0.1307285733676185,-0.006136193099388634
2010-04-09,-0.06539327319854901,0.050688619993366664,-0.0599150195045042,-0.04460089122935045,-0.03669620622549349,-0.12211090818502804,0.04636197424223521,-0.10563265924864175,-0.2535594548074177,-0.07948946046160671,-0.033377552712552695,-0.16139956899986196,0.05750288891291209,-0.05139472431020835,-0.06479275098476048,-0.13046105636737554,-0.0057736780612118975
2010-04-12,-0.06540351497209004,0.0510297393261994,-0.05990614622911838,-0.047773076065530405,-0.03667504949713192,-0.12249413430238397,0.0461073959733996,-0.1066889238304376,-0.25341120129637446,-0.08051358449154562,-0.03341596561062586,-0.16030822709530174,0.05745746259689562,-0.05023501026031834,-0.06527909820616111,-0.130049549290471,-0.005605611472277533
