trade_date,raw_pca,residual_pca,raw_blpx,residual_blpx
2020-05-22,0.09678164274820757,0.1315237709142308,0.08933690099834544,0.11167112624793181
2020-05-25,0.13528609438143246,0.13528609438143246,0.11399106100657735,0.03883211968355931
2020-05-27,0.2885381594342685,0.2515460877119264,0.18126115143947638,0.3058011262380282
2020-05-28,-0.2622549019607843,-0.2622549019607843,-0.09068627450980393,-0.10049019607843139
2020-05-29,0.25312121949531213,0.25312121949531213,0.5285766642402105,0.4218686991588535
2020-06-01,0.26880905451568604,0.26880905451568604,0.46116782747186513,0.436506446323637
2020-06-02,-0.1508277414088387,-0.1508277414088387,0.06744329900395228,0.09442061860553318
2020-06-03,0.030656045001796486,0.05027591380294624,0.16309015940955732,0.14714901600862315
2020-06-04,0.5110580536520744,0.5110580536520744,0.32432530327920106,0.3194112835325465
2020-06-05,0.29484118479927374,0.29484118479927374,0.481573935172147,0.44963280681889234
2020-06-08,0.15941143400934174,0.1422440488083357,0.3629675728212704,0.34947891302047995
2020-06-09,0.32618031881911463,0.3065604500179649,0.4659718840273066,0.3126916590183242
2020-06-10,-0.03194112835325465,-0.027027108606600087,0.4103206488456559,0.3562664316324557
2020-06-11,0.5061440339054198,0.5135150635254017,0.6535646263050566,0.6781347250383295
2020-06-12,0.607843137254902,0.6446078431372549,0.3921568627450981,-0.07107843137254903
2020-06-15,-0.36664629822148603,-0.36664629822148603,-0.39975482682342617,-0.4058860358237856
2020-06-16,-0.13979156520819197,-0.12507666360732966,-0.23789090921394074,-0.19374620441135382
2020-06-17,0.39207914390174403,0.39207914390174403,0.41963742238685064,0.3720367595489393
2020-06-18,0.09864552459291231,0.08384869590397548,-0.017262966803759657,0.07151800532986143
2020-06-19,0.4570038364388742,0.44471878707223783,0.4471757969455651,0.41277765871898314
2020-06-22,0.32843137254901966,0.2916666666666667,0.465686274509804,0.4436274509803922
2020-06-23,0.46928888580551065,0.46683187593218334,0.5282571227653653,0.5135150635254017
2020-06-24,-0.002481580583287374,-0.01240790291643687,0.07692899808190858,0.07444741749862122
2020-06-25,-0.3982813055438835,-0.3982813055438835,-0.4352733772662256,-0.49692683013679584
2020-06-26,0.1541336321764255,0.15659977029124833,0.09864552459291231,0.13810373443007726
2020-06-29,0.07028493627245003,0.07275107438727284,-0.07645028155950705,-0.046856624181633354
2020-06-30,0.11524371002862764,0.11524371002862764,0.16660231993268995,0.12902284927118096
2020-07-01,0.11097621516702637,0.08508176496138688,0.18742649672653341,0.15783283934865971
2020-07-02,0.4242796628248634,0.3887186506227795,-0.02329859420136533,0.030656045001796486
2020-07-03,0.33661035264583744,0.3439813822658193,0.3464383921391466,0.3439813822658193
2020-07-07,0.2367492590229896,0.19482491107100183,0.2392153971378124,0.17139659898018514
2020-07-08,0.19901779973950973,0.20638882935949157,0.2825561354326373,0.2383299577127462
2020-07-09,0.3933490293142379,0.37485299345306683,0.436506446323637,0.4081458580031747
2020-07-10,0.27941176470588236,0.24754901960784317,0.09558823529411767,0.03676470588235294
2020-07-13,0.20478238061200058,0.16309015940955732,0.1508277414088387,0.1422440488083357
2020-07-14,0.15479162201961869,0.13267853315967318,-0.007371029619981842,-0.03194112835325465
2020-07-15,0.02329859420136533,0.02329859420136533,0.07970571700467087,0.10177806940596434
2020-07-16,0.17756194426724217,0.186193427669122,0.0949463174206781,0.15783283934865971
2020-07-17,0.3325317981605081,0.34742128166023234,0.3995344739092671,0.37968182924296817
2020-07-20,0.6363655571917657,0.6265375176984566,0.6855057546583113,0.5798543301052383
2020-07-21,-0.5980609205722571,-0.5682819535728086,-0.46653714965802623,-0.558355631239659
2020-07-22,0.22297152592495348,0.20919238668240017,0.16409702188858935,0.17537086308704206
2020-07-27,0.2527791567693378,0.24784688053969223,0.16893046086536234,0.23428312090816678
2020-07-28,-0.006263245110251503,-0.04760066283791142,-0.13403344535938214,-0.12401225318297976
2020-07-29,0.10670796508135708,0.0843737398317707,0.23326857482901311,0.2605659612451742
2020-07-30,0.38083653036572856,0.38083653036572856,0.22358789847278254,0.27027108606600087
2020-07-31,0.573529411764706,0.5759803921568628,0.49019607843137264,0.47058823529411764
2020-08-03,0.14906523362398577,0.19416059841779656,0.3244360967110278,0.29311987115977034
2020-08-04,0.39239737602299507,0.41446972842428853,0.37522999082198905,0.4708768512275941
2020-08-05,0.2407869675860735,0.2530720169527099,0.29975520454592824,0.2530720169527099
2020-08-06,0.6299019607843138,0.5882352941176471,0.627450980392157,0.6666666666666667
2020-08-07,0.29840271189355977,0.27127519263050887,0.26880905451568604,0.2848389522620343
2020-08-11,-0.27941176470588236,-0.34068627450980393,-0.10784313725490197,-0.22794117647058826
2020-08-12,0.4534313725490197,0.4558823529411765,0.5857843137254902,0.6470588235294119
2020-08-13,0.2832618558165996,0.23789090921394074,0.22562849121322215,-0.03678725400215579
2020-08-14,0.5416666666666667,0.5073529411764706,0.5759803921568628,0.49509803921568635
2020-08-17,0.6229308344365047,0.5628449862329835,0.7136727276418223,0.6400982196375107
2020-08-18,0.08215820060481459,0.148375257808695,0.42060093742464777,0.23666466741386888
2020-08-19,0.30958324403923737,0.3488954020124739,0.36855148099909213,0.3292393230258556
2020-08-20,0.4847751715334663,0.5010596088201201,0.5098281519744723,0.5286178873052267
2020-08-21,0.16646432275053955,0.13070532008560884,0.64119590985393,0.5388511780887836
2020-08-24,0.6093384485851656,0.604424428838511,0.39312157973236495,0.39803559947901945
2020-08-25,0.5612745098039216,0.3774509803921569,0.28186274509803927,0.19607843137254904
2020-08-26,-0.05055583135386757,-0.10234473176514654,-0.14550214877454568,-0.17756194426724217
2020-08-27,-0.23326857482901311,-0.20348960782956463,0.029778966999448483,-0.09181848158163282
2020-08-28,0.15536670123383692,0.10727700799479215,0.21702015410440711,0.09001404119103248
2020-08-31,-0.07371029619981843,-0.07371029619981843,-0.03194112835325465,-0.06633926657983659
2020-09-01,0.36252230287895276,0.37855220062530104,0.4697993108737449,0.44637099878292824
2020-09-02,0.3065604500179649,0.31391790081839605,0.37522999082198905,0.34334770402012066
2020-09-03,0.2573529411764706,0.22058823529411767,0.10294117647058824,0.13235294117647062
2020-09-04,-0.29920299921753374,-0.3335377696195458,-0.0515021556030181,-0.1692213684099166
2020-09-07,0.10790927840632364,0.0760269916044553,0.14469653240847943,0.11281424560661107
2020-09-09,0.3065604500179649,0.2942980320172463,0.2734519214160247,0.2427958764142282
2020-09-10,0.08951565140524576,0.06866954080402414,0.2575107780150905,0.25996326161523425
2020-09-11,0.34649240513260454,0.3403270598455475,0.2848389522620343,0.3119664715250852
2020-09-14,0.2170447986127191,0.2170447986127191,0.15328022500898245,0.20478238061200058
2020-09-15,0.1508277414088387,0.15818519220926988,0.09687310220567691,0.07112202440416784
2020-09-16,-0.3452593360751931,-0.39088289119941505,0.002466138114822808,0.002466138114822808
2020-09-17,0.3335377696195458,0.3911711342229232,0.4169222120244322,0.4242796628248634
2020-09-18,0.4708768512275941,0.4757818184278815,0.08706316780510202,0.1606376758094136
2020-09-23,-0.03931215797323649,-0.04176916784656377,-0.07125328632649114,-0.012285049366636405
2020-09-24,0.3703250236217016,0.3825874416224202,0.35561012202083925,0.4120172448241448
2020-09-25,0.02233422524958636,0.02233422524958636,-0.08189215924848332,-0.052113192249034844
2020-09-28,0.014742059239963684,0.014742059239963684,0.03685514809990922,0.017199069113290964
2020-09-29,-0.08578431372549021,-0.10539215686274511,-0.13235294117647062,-0.15686274509803924
2020-09-30,0.0049140197466545615,0.0049140197466545615,0.08845235543978211,0.08845235543978211
2020-10-02,0.058823529411764705,0.07843137254901962,0.03431372549019608,0.029411764705882353
2020-10-05,0.6239329430501704,0.5733771116963029,0.6436620479687529,0.5265204875146695
2020-10-06,-0.443806338035992,-0.44510023406525145,-0.34805803187079254,-0.3001838787881928
2020-10-07,0.07970571700467087,0.10177806940596434,0.0,0.03556101220208392
2020-10-08,0.10851007705220356,0.08754790307620969,0.0295936573778737,-0.04439048606681054
2020-10-09,0.1916467701195279,0.1916467701195279,0.13759255290632771,0.16216265163960053
2020-10-12,0.06879627645316386,0.03194112835325465,0.19656078986618247,0.17690471087956422
2020-10-13,-0.23618976208796663,-0.2742848850053806,-0.3453957811178867,-0.44952245042548494
2020-10-14,-0.7641159034506833,-0.7553473602963312,-0.533628483393428,-0.5160913970847238
2020-10-15,0.30523441174434696,0.2605659612451742,0.25063963891202473,0.1985264466629899
2020-10-16,0.17386273709500796,0.17386273709500796,0.10111166270773514,0.18742649672653341
2020-10-19,0.19901779973950973,0.1793617207528915,0.3316963328991829,0.3292393230258556
2020-10-20,-0.19482491107100183,-0.23551618996557816,-0.18002808238206497,-0.16153204652089392
2020-10-21,0.23181698279334395,0.2145540159895843,0.10481086987996933,0.122073836683729
2020-10-22,-0.31516073407749645,-0.3275686369939333,-0.31764231466078385,-0.3275686369939333
2020-10-23,0.44883713689775107,0.4217096176347002,0.5647456282944231,0.5413173162036063
2020-10-26,0.5651122708652746,0.5651122708652746,0.4963159944121107,0.5675692807386019
2020-10-27,0.35142468136225014,0.2207193612766413,-0.22688470656369833,-0.12823918197078601
2020-10-28,0.43489074757892876,0.4054066290990013,0.4520898166922197,0.5012300141587652
2020-10-29,0.5087240195739117,0.5037608584073369,0.44668450499172724,0.44916608557501464
2020-10-30,0.2697731960158091,0.3151441426184679,0.358062605620983,0.34702642942033624
2020-11-02,0.17199069113290966,0.1523346121462914,0.2678140761926736,0.14742059239963687
2020-11-04,-0.31617647058823534,-0.28921568627450983,-0.303921568627451,-0.28186274509803927
2020-11-05,0.15724863189294597,0.09336637518643667,0.3267823131525283,0.2285019182194371
2020-11-06,0.35539215686274517,0.31127450980392163,0.35784313725490197,0.3186274509803922
2020-11-09,-0.14705882352941177,-0.14705882352941177,-0.012254901960784315,-0.06127450980392158
2020-11-10,0.2170447986127191,0.1545064668090543,0.3126916590183242,0.3703250236217016
2020-11-11,0.07107843137254903,0.03676470588235294,0.28921568627450983,0.18382352941176472
2020-11-12,0.26960784313725494,0.232843137254902,0.27941176470588236,0.2843137254901961
2020-11-13,0.4078636389723286,0.420148688338965,0.47420290555216515,0.46928888580551065
2020-11-16,-0.029411764705882353,-0.03186274509803922,0.04656862745098039,0.07107843137254903
2020-11-17,0.1667688848097729,0.18638875361092264,0.22685473301329404,0.2624157452153779
2020-11-18,0.3151441426184679,0.29675051561739,0.22685473301329404,0.2244022494131503
2020-11-19,0.5343137254901961,0.556372549019608,0.47794117647058826,0.47794117647058826
2020-11-20,0.19656078986618247,0.2604430465726918,0.4103206488456559,0.4103206488456559
2020-11-24,0.10357780082255794,0.10357780082255794,0.03575900266493071,0.03822514077975352
2020-11-25,-0.2622549019607843,-0.2573529411764706,-0.13970588235294118,-0.10049019607843139
2020-11-26,0.20919238668240017,0.23048742005725528,0.23048742005725528,0.25428775147621097
2020-11-30,0.16666666666666669,0.13235294117647062,0.13970588235294118,0.08088235294117649
2020-12-01,0.2636419870154498,0.33476401141961765,0.3813611998223483,0.3592888474210548
2020-12-02,0.02466138114822808,0.04315741700939914,0.13070532008560884,0.250313018654515
2020-12-03,0.1389685126640929,0.16130273791367927,0.017371064083011614,-0.04963161166574748
2020-12-04,-0.15573270860912616,-0.15573270860912616,-0.05885960640344926,-0.049049672002874384
2020-12-07,0.2843137254901961,0.24754901960784317,0.4558823529411765,0.22549019607843138
2020-12-08,0.5616187444329117,0.5616187444329117,0.6609443302387323,0.6106684164357861
2020-12-09,0.29675051561739,0.35193139662062367,0.4954016872290313,0.5076641052297498
2020-12-10,0.1253075035396913,0.15724863189294597,-0.1793617207528915,-0.1523346121462914
2020-12-11,0.03921568627450981,0.03921568627450981,0.09803921568627452,0.13970588235294118
2020-12-14,0.48068678562816897,0.523605248630684,0.5395463920316182,0.6057634492354986
2020-12-15,0.2538320526148749,0.2636419870154498,0.018393627001077894,0.08951565140524576
2020-12-16,0.2407869675860735,0.2506150070793826,0.3218682934058738,0.375922510619074
2020-12-17,0.02457009873327281,0.0,0.0024570098733272807,-0.019656078986618246
2020-12-18,0.5980609205722571,0.5881345982391075,0.4293134409087156,0.4293134409087156
2020-12-21,0.08088235294117649,0.06127450980392158,0.39460784313725494,0.3774509803921569
2020-12-22,-0.26715686274509803,-0.2622549019607843,-0.12500000000000003,-0.09558823529411767
2020-12-23,-0.1253075035396913,-0.11793647391970948,-0.19410377999285516,-0.17199069113290966
2020-12-24,0.19410377999285516,0.19410377999285516,0.39803559947901945,0.3267823131525283
2020-12-25,0.28747015517929186,0.28747015517929186,0.3071262341659101,0.28747015517929186
2020-12-29,0.35294117647058826,0.3382352941176471,0.34558823529411764,0.411764705882353
2020-12-30,0.6499081540380856,0.6413244614375825,0.5812386132340615,0.5873698222344207
2021-01-04,0.5833333333333334,0.5759803921568628,0.573529411764706,0.6176470588235294
2021-01-05,0.5970533992185293,0.6240805078251294,0.5503702116253109,0.5577412412452928
2021-01-06,-0.22549019607843138,-0.232843137254902,-0.22549019607843138,-0.21078431372549022
2021-01-07,0.49908041262924685,0.462293158627091,0.2660944706155935,0.25996326161523425
2021-01-08,0.28694058121681515,0.288166823016887,0.1814837864106352,0.21949728221286285
2021-01-12,0.36118045137911026,0.36855148099909213,0.3857505501123831,0.3882075599857103
2021-01-13,0.49509803921568635,0.49509803921568635,0.27941176470588236,0.3088235294117647
2021-01-14,0.38381368342249206,0.3911711342229232,0.3629675728212704,0.37155126542177347
2021-01-15,0.5318627450980392,0.5122549019607844,0.4803921568627451,0.4803921568627451
2021-01-18,0.7196583691533384,0.7047688856536141,0.3846449904095429,0.4020160544925545
2021-01-20,0.18137254901960786,0.17647058823529413,0.24509803921568632,0.2622549019607843
2021-01-21,-0.009926322333149495,0.007444741749862121,0.13648693208080556,0.10918954566464444
2021-01-22,0.1253075035396913,0.08845235543978211,0.09828039493309124,0.03931215797323649
2021-01-25,0.3041079664178212,0.3041079664178212,0.2636419870154498,0.22930721661343773
2021-01-26,0.678921568627451,0.7034313725490197,0.6421568627450981,0.6593137254901962
2021-01-27,-0.0846106842049583,-0.09809934400574877,0.39362361782306693,0.3605150892211267
2021-01-28,-0.07843137254901962,-0.11274509803921569,-0.24264705882352944,-0.2720588235294118
2021-01-29,0.10545679480617992,0.11036176200646736,0.13243411440776084,0.09932558580582063
2021-02-01,0.003678725400215579,0.02084611060122161,0.1213979382071141,0.15328022500898245
2021-02-02,0.09313725490196079,0.12990196078431374,0.05147058823529412,0.14705882352941177
2021-02-03,0.019607843137254905,0.03676470588235294,0.12009803921568628,0.11764705882352941
2021-02-04,0.28186274509803927,0.2303921568627451,0.38970588235294124,0.3504901960784314
2021-02-05,-0.27450980392156865,-0.28186274509803927,-0.19607843137254904,-0.22794117647058826
2021-02-08,-0.37254901960784315,-0.3504901960784314,-0.42156862745098045,-0.43137254901960786
2021-02-09,-0.12500000000000003,-0.13725490196078433,-0.2524509803921569,-0.20098039215686278
2021-02-10,0.30147058823529416,0.29411764705882354,0.37009803921568635,0.36274509803921573
2021-02-12,0.37500000000000006,0.3921568627450981,0.42401960784313725,0.40196078431372556
2021-02-15,0.17156862745098042,0.11519607843137256,0.18137254901960786,0.10049019607843139
2021-02-17,-0.05392156862745098,-0.08578431372549021,0.30637254901960786,0.2843137254901961
2021-02-18,0.4191176470588236,0.41666666666666674,0.26470588235294124,0.3308823529411765
2021-02-19,0.15441176470588236,0.18137254901960786,0.06372549019607844,0.13970588235294118
2021-02-22,0.25490196078431376,0.2377450980392157,0.11029411764705883,0.19117647058823534
2021-02-24,0.4803921568627451,0.3774509803921569,0.33333333333333337,0.25980392156862747
2021-02-25,-0.19865117161164125,-0.15941143400934174,-0.11894545460697037,-0.15573270860912616
2021-02-26,-0.17892156862745098,-0.06372549019607844,-0.32843137254901966,-0.17647058823529413
2021-03-01,0.5539215686274511,0.5710784313725491,0.6887254901960785,0.7916666666666667
2021-03-02,0.590686274509804,0.6642156862745099,0.2377450980392157,0.39460784313725494
2021-03-03,0.6666666666666667,0.6029411764705883,0.8504901960784315,0.7892156862745099
2021-03-04,0.2573529411764706,0.18137254901960786,0.17647058823529413,0.12500000000000003
2021-03-05,0.44637099878292824,0.5043252444812643,0.5018591063664415,0.5178890041127897
2021-03-08,-0.03921568627450981,-0.10049019607843139,-0.01715686274509804,-0.11519607843137256
2021-03-09,-0.011036176200646737,-0.16431640120962918,-0.17044761020998847,-0.4389945644257257
2021-03-10,0.002450980392156863,0.13480392156862747,0.029411764705882353,0.09313725490196079
2021-03-11,0.42060093742464777,0.4156959702243604,0.37645623262206085,0.38381368342249206
2021-03-12,0.6127450980392157,0.6151960784313726,0.6764705882352942,0.6568627450980393
2021-03-15,0.004901960784313726,-0.20833333333333337,-0.02696078431372549,-0.13480392156862747
2021-03-16,-0.2452483600143719,-0.2489270854145875,0.05027591380294624,0.10177806940596434
2021-03-17,0.10784313725490197,0.16911764705882354,0.2303921568627451,0.1593137254901961
2021-03-18,-0.5098039215686275,-0.4436274509803922,-0.2843137254901961,-0.303921568627451
2021-03-19,0.15441176470588236,0.15441176470588236,-0.10784313725490197,-0.02696078431372549
2021-03-22,0.37009803921568635,0.37500000000000006,0.47058823529411764,0.45098039215686275
2021-03-23,-0.014705882352941176,0.05147058823529412,0.35784313725490197,0.3088235294117647
2021-03-24,0.5122549019607844,0.49509803921568635,0.2303921568627451,0.24509803921568632
2021-03-25,0.15686274509803924,0.1936274509803922,0.37254901960784315,0.3137254901960785
2021-03-26,0.09068627450980393,0.03186274509803922,-0.11764705882352941,-0.13235294117647062
2021-03-29,-0.18627450980392157,-0.20098039215686278,-0.17401960784313728,-0.27450980392156865
2021-03-30,0.2916666666666667,0.32352941176470595,0.26470588235294124,0.34803921568627455
2021-03-31,0.21078431372549022,0.27450980392156865,0.45098039215686275,0.4093137254901961
2021-04-01,-0.5490196078431373,-0.44852941176470595,-0.232843137254902,-0.2034313725490196
2021-04-02,0.26290005644601905,0.18181873062621878,0.13513554303300043,0.017199069113290964
2021-04-06,-0.014705882352941176,0.04901960784313726,0.16666666666666669,0.17401960784313728
2021-04-07,0.17892156862745098,0.13970588235294118,0.27450980392156865,0.22794117647058826
2021-04-08,-0.15686274509803924,-0.13970588235294118,-0.3774509803921569,-0.27450980392156865
2021-04-09,0.5857843137254902,0.6029411764705883,0.6127450980392157,0.5955882352941178
2021-04-12,0.04656862745098039,0.05147058823529412,0.08578431372549021,0.09313725490196079
2021-04-13,0.4696506094275222,0.4500307406263725,0.2832618558165996,0.3004292410176056
2021-04-14,0.4607843137254902,0.45098039215686275,0.32843137254901966,0.27941176470588236
2021-04-15,-0.09687310220567691,-0.1152667292067548,0.1667688848097729,0.0760269916044553
2021-04-16,0.07480074980438343,0.03556101220208392,-0.04169222120244322,-0.08706316780510202
2021-04-19,0.38083653036572856,0.41769167846563776,0.46191785618552883,0.5356281523853472
2021-04-20,0.6348039215686275,0.6176470588235294,0.536764705882353,0.49509803921568635
2021-04-21,0.3357843137254902,0.25000000000000006,0.27696078431372556,0.25490196078431376
2021-04-22,0.24156963461415631,0.2489270854145875,0.4389945644257257,0.40220731042356994
2021-04-23,-0.2899271650526192,-0.2555290268260372,-0.02457009873327281,-0.06879627645316386
2021-04-26,0.14056987254490005,0.13810373443007726,0.1233069057411404,0.14550214877454568
2021-04-27,0.24264705882352944,0.303921568627451,0.26715686274509803,0.2573529411764706
2021-04-28,-0.08333333333333334,-0.11274509803921569,-0.019607843137254905,-0.02450980392156863
2021-04-30,0.3308823529411765,0.30147058823529416,0.26470588235294124,0.20833333333333337
2021-05-06,-0.10539215686274511,-0.11764705882352941,-0.022058823529411766,-0.08088235294117649
2021-05-07,0.5996322402351394,0.5861435804343488,0.5505825682322649,0.5223790068306122
2021-05-10,-0.1814837864106352,-0.19251996261128193,-0.0846106842049583,-0.12998163080761713
2021-05-11,0.7720588235294118,0.7892156862745099,0.6838235294117648,0.7107843137254903
2021-05-12,0.22549019607843138,0.2524509803921569,-0.1519607843137255,-0.05147058823529412
2021-05-13,0.34313725490196084,0.34803921568627455,0.34803921568627455,0.42401960784313725
2021-05-14,0.7058823529411765,0.7107843137254903,0.627450980392157,0.661764705882353
2021-05-17,0.46813725490196084,0.5294117647058825,0.3823529411764707,0.4387254901960785
2021-05-18,-0.12500000000000003,-0.15686274509803924,0.058823529411764705,0.014705882352941176
2021-05-19,-0.06862745098039216,-0.10539215686274511,-0.004901960784313726,-0.10294117647058824
2021-05-20,-0.012262418000718596,0.06008584820352112,0.3065604500179649,0.3482526712204081
2021-05-21,0.5931372549019609,0.5441176470588236,0.7573529411764707,0.6568627450980393
2021-05-24,0.303921568627451,0.35294117647058826,0.5686274509803922,0.482843137254902
2021-05-25,0.5775598878338458,0.5971797566349956,0.654813121238373,0.6523606376382293
2021-05-26,-0.27590440501616836,-0.3396689786199051,0.2722256796159528,0.08583692600503016
2021-05-27,0.014705882352941176,0.056372549019607844,-0.004901960784313726,-0.019607843137254905
2021-05-28,-0.21581855681264728,-0.27835688861631214,0.1753525774102759,-0.02942980320172463
2021-05-31,0.2573529411764706,0.17647058823529413,0.06617647058823531,0.06127450980392158
2021-06-02,0.37009803921568635,0.2916666666666667,0.2916666666666667,0.32598039215686275
2021-06-03,-0.04656862745098039,0.03431372549019608,-0.14460784313725492,-0.09803921568627452
2021-06-04,0.21091358961235984,0.3237278352189709,0.3016554828176774,0.27099943781588093
2021-06-07,-0.502450980392157,-0.6715686274509804,-0.4191176470588236,-0.5049019607843138
2021-06-08,-0.029411764705882353,-0.10294117647058824,0.22303921568627455,0.10049019607843139
2021-06-09,-0.4328633554253664,-0.4475782570262288,-0.27590440501616836,-0.39362361782306693
2021-06-10,-0.1414500932473803,-0.15882115733039193,-0.2283054136624384,-0.18363696316326564
2021-06-11,0.590686274509804,0.6029411764705883,0.5490196078431373,0.49019607843137264
2021-06-14,0.6176470588235294,0.6666666666666667,0.6176470588235294,0.627450980392157
2021-06-15,0.3482526712204081,0.27467816321609656,0.5039853798295343,0.3592888474210548
2021-06-16,-0.22058823529411767,-0.2058823529411765,-0.35294117647058826,-0.43627450980392163
2021-06-17,0.004901960784313726,0.014705882352941176,0.03186274509803922,0.01715686274509804
2021-06-18,0.15441176470588236,0.24019607843137256,0.13480392156862747,0.12009803921568628
2021-06-21,0.6102941176470589,0.6372549019607844,0.465686274509804,0.41421568627450983
2021-06-22,0.6323529411764707,0.6397058823529412,0.6151960784313726,0.6225490196078433
2021-06-23,-0.14215686274509806,-0.25000000000000006,-0.02696078431372549,-0.09313725490196079
2021-06-24,0.3046692242925828,0.3071262341659101,0.36363746125243757,0.358723441505783
2021-06-25,0.42918463002515084,0.4402208062257976,0.45738819142680365,0.45248322422651616
2021-06-28,0.32107843137254904,0.232843137254902,0.14215686274509806,0.11029411764705883
2021-06-29,0.02696078431372549,0.05147058823529412,-0.03431372549019608,-0.03921568627450981
2021-06-30,0.3445739458201926,0.3421214622200488,0.36419381462134226,0.34947891302047995
2021-07-01,0.44852941176470595,0.44852941176470595,0.42401960784313725,0.34068627450980393
2021-07-02,0.3970588235294118,0.3995098039215687,0.21078431372549022,0.21078431372549022
2021-07-05,-0.2058823529411765,-0.22549019607843138,-0.19607843137254904,-0.22303921568627455
2021-07-07,-0.03186274509803922,-0.04166666666666667,0.12500000000000003,0.11274509803921569
2021-07-08,-0.286764705882353,-0.29656862745098045,-0.20833333333333337,-0.21078431372549022
2021-07-09,0.14950980392156862,0.1519607843137255,0.14950980392156862,0.07352941176470588
2021-07-12,0.03186274509803922,0.06372549019607844,-0.13235294117647062,-0.10294117647058824
2021-07-13,0.24264705882352944,0.29656862745098045,0.14950980392156862,0.24509803921568632
2021-07-14,-0.15441176470588236,-0.15441176470588236,-0.14460784313725492,-0.12009803921568628
2021-07-15,0.6348039215686275,0.6470588235294119,0.6102941176470589,0.6740196078431374
2021-07-16,-0.03931215797323649,-0.04668318759321834,-0.08353833569312755,-0.04914019746654562
2021-07-19,0.3651960784313726,0.38970588235294124,0.4093137254901961,0.37254901960784315
2021-07-20,0.5710784313725491,0.5441176470588236,0.6960784313725491,0.7009803921568628
2021-07-21,0.4840309450454743,0.5012300141587652,0.4324337377056014,0.4422617771989105
2021-07-26,0.17647058823529413,0.12500000000000003,0.09803921568627452,0.06372549019607844
2021-07-27,-0.4078636389723286,-0.42260569821229227,-0.3832935402390558,-0.38083653036572856
2021-07-28,0.0638822567065093,0.0,0.1646196615129278,0.15970564176627325
2021-07-29,0.3382352941176471,0.32598039215686275,0.3970588235294118,0.3970588235294118
2021-07-30,0.3823529411764707,0.36764705882352944,0.3357843137254902,0.3357843137254902
2021-08-02,0.42401960784313725,0.42401960784313725,0.3774509803921569,0.4191176470588236
2021-08-03,-0.2555290268260372,-0.24570098733272808,-0.4520898166922197,-0.4422617771989105
2021-08-04,-0.20833333333333337,-0.24019607843137256,-0.2622549019607843,-0.2843137254901961
2021-08-05,-0.06127450980392158,-0.009803921568627453,-0.232843137254902,-0.16666666666666669
2021-08-06,0.19374620441135382,0.19374620441135382,0.2133660732125036,0.2660944706155935
2021-08-10,-0.19619868801149754,-0.11649297100682665,-0.06989578260409599,-0.1152667292067548
2021-08-11,0.21459231501257542,0.1459227742085513,0.10913552020639551,0.06008584820352112
2021-08-12,0.5518088100323367,0.515021556030181,0.3789087162222046,0.36787254002155784
2021-08-13,-0.23341593796609167,-0.27518510581265543,-0.27518510581265543,-0.28009912555931
2021-08-16,0.5122549019607844,0.5245098039215687,0.5245098039215687,0.49509803921568635
2021-08-17,0.44117647058823534,0.3872549019607844,0.536764705882353,0.4460784313725491
2021-08-18,0.09645397469787315,0.16409702188858935,-0.06012715305841442,0.022547682396905407
2021-08-19,-0.5343137254901961,-0.49019607843137264,-0.5073529411764706,-0.3921568627450981
2021-08-20,0.0760269916044553,0.018393627001077894,0.1974249298115694,0.08338444240488645
2021-08-23,0.59350103123478,0.59350103123478,0.4868179946285282,0.4868179946285282
2021-08-24,0.08088235294117649,0.12254901960784316,-0.03186274509803922,0.08333333333333334
2021-08-25,0.14705882352941177,0.1519607843137255,0.17892156862745098,0.24509803921568632
2021-08-26,0.02329859420136533,0.0012262418000718596,0.07234826620423972,0.08706316780510202
2021-08-27,0.06744329900395228,0.11158800380653922,0.09564686040560505,0.03678725400215579
2021-08-30,0.14987760227296412,0.13513554303300043,0.05896823695985474,0.13267853315967318
2021-08-31,0.16666666666666669,0.15686274509803924,0.19607843137254904,0.19607843137254904
2021-09-01,0.17647058823529413,0.2303921568627451,0.2058823529411765,0.286764705882353
2021-09-02,-0.3022122144192555,-0.3071262341659101,-0.1916467701195279,-0.17444770100623694
2021-09-03,0.22303921568627455,0.25980392156862747,0.37009803921568635,0.3872549019607844
2021-09-06,0.4926470588235295,0.49019607843137264,0.3921568627450981,0.4191176470588236
2021-09-08,0.11519607843137256,0.11519607843137256,0.16421568627450983,0.1519607843137255
2021-09-09,0.25000000000000006,0.26960784313725494,0.27696078431372556,0.2916666666666667
2021-09-10,0.5199265232304685,0.4696506094275222,0.3862661670226357,0.40833851942392924
2021-09-13,0.35561012202083925,0.30778669181803675,0.34947891302047995,0.3396689786199051
2021-09-14,-0.09068627450980393,-0.08088235294117649,-0.09803921568627452,-0.08088235294117649
2021-09-15,0.5171568627450981,0.45833333333333337,0.4093137254901961,0.43627450980392163
2021-09-16,-0.31127450980392163,-0.29656862745098045,-0.08088235294117649,-0.07352941176470588
2021-09-17,0.29975520454592824,0.31449726378589193,0.3734655007457467,0.2407869675860735
2021-09-21,0.029411764705882353,0.03921568627450981,-0.10784313725490197,-0.09803921568627452
2021-09-22,0.17401960784313728,0.17892156862745098,0.09313725490196079,0.12009803921568628
2021-09-24,0.33333333333333337,0.31127450980392163,0.26960784313725494,0.25490196078431376
