date,baseline_rank_ic,macro_hinge_x_asset_beta_ridge_rank_ic,macro_hinge_x_asset_beta_elasticnet_rank_ic,us_sector_hinge_x_sector_exposure_ridge_rank_ic,us_sector_hinge_x_sector_exposure_elasticnet_rank_ic,regime_hinge_x_base_signal_ridge_rank_ic,regime_hinge_x_base_signal_elasticnet_rank_ic,gap_hinge_asset_specific_ridge_rank_ic,gap_hinge_asset_specific_elasticnet_rank_ic,combined_interaction_ridge_rank_ic,combined_interaction_elasticnet_rank_ic
2010-12-08,0.14056987254490005,0.14056987254490005,0.14056987254490005,0.14056987254490005,0.14056987254490005,0.14056987254490005,0.14056987254490005,0.14056987254490005,0.14056987254490005,0.14056987254490005,0.14056987254490005
2010-12-09,0.1816341081972936,0.1816341081972936,0.1816341081972936,0.1816341081972936,0.1816341081972936,0.1816341081972936,0.1816341081972936,0.1816341081972936,0.1816341081972936,0.1816341081972936,0.1816341081972936
2010-12-10,0.4241257018138756,0.4241257018138756,0.4241257018138756,0.4241257018138756,0.4241257018138756,0.4241257018138756,0.4241257018138756,0.4241257018138756,0.4241257018138756,0.4241257018138756,0.4241257018138756
2010-12-13,-0.28435132800541824,-0.28435132800541824,-0.28435132800541824,-0.28435132800541824,-0.28435132800541824,-0.28435132800541824,-0.28435132800541824,-0.28435132800541824,-0.28435132800541824,-0.28435132800541824,-0.28435132800541824
2010-12-14,0.43980476732558327,0.43980476732558327,0.43980476732558327,0.43980476732558327,0.43980476732558327,0.43980476732558327,0.43980476732558327,0.43980476732558327,0.43980476732558327,0.43980476732558327,0.43980476732558327
2010-12-15,0.12904219033094344,0.12904219033094344,0.12904219033094344,0.12904219033094344,0.12904219033094344,0.12904219033094344,0.12904219033094344,0.12904219033094344,0.12904219033094344,0.12904219033094344,0.12904219033094344
2010-12-16,0.01523804916696559,0.01523804916696559,0.01523804916696559,0.01523804916696559,0.01523804916696559,0.01523804916696559,0.01523804916696559,0.01523804916696559,0.01523804916696559,0.01523804916696559,0.01523804916696559
2010-12-17,-0.03841691243278992,-0.03841691243278992,-0.03841691243278992,-0.03841691243278992,-0.03841691243278992,-0.03841691243278992,-0.03841691243278992,-0.03841691243278992,-0.03841691243278992,-0.03841691243278992,-0.03841691243278992
2010-12-20,0.5449023245918807,0.5449023245918807,0.5449023245918807,0.5449023245918807,0.5449023245918807,0.5449023245918807,0.5449023245918807,0.5449023245918807,0.5449023245918807,0.5449023245918807,0.5449023245918807
2010-12-21,0.4734985180459792,0.4734985180459792,0.4734985180459792,0.4734985180459792,0.4734985180459792,0.4734985180459792,0.4734985180459792,0.4734985180459792,0.4734985180459792,0.4734985180459792,0.4734985180459792
2010-12-22,-0.08583692600503016,-0.08583692600503016,-0.08583692600503016,-0.08583692600503016,-0.08583692600503016,-0.08583692600503016,-0.08583692600503016,-0.08583692600503016,-0.08583692600503016,-0.08583692600503016,-0.08583692600503016
2010-12-24,0.35683636382091116,0.35683636382091116,0.35683636382091116,0.35683636382091116,0.35683636382091116,0.35683636382091116,0.35683636382091116,0.35683636382091116,0.35683636382091116,0.35683636382091116,0.35683636382091116
2010-12-28,0.15486580923788204,0.15486580923788204,0.15486580923788204,0.15486580923788204,0.15486580923788204,0.15486580923788204,0.15486580923788204,0.15486580923788204,0.15486580923788204,0.15486580923788204,0.15486580923788204
2010-12-29,0.7430847145148957,0.7430847145148957,0.7430847145148957,0.7430847145148957,0.7430847145148957,0.7430847145148957,0.7430847145148957,0.7430847145148957,0.7430847145148957,0.7430847145148957,0.7430847145148957
2010-12-30,0.5318627450980392,0.5318627450980392,0.5318627450980392,0.5318627450980392,0.5318627450980392,0.5318627450980392,0.5318627450980392,0.5318627450980392,0.5318627450980392,0.5318627450980392,0.5318627450980392
2011-01-04,0.008631483401879829,0.008631483401879829,0.008631483401879829,0.008631483401879829,0.04562355512422195,0.008631483401879829,0.008631483401879829,-0.03575900266493071,-0.011097621516702636,0.008631483401879829,0.008631483401879829
2011-01-05,-0.03809512291741398,-0.03809512291741398,-0.03809512291741398,-0.03809512291741398,-0.03809512291741398,-0.03809512291741398,-0.03809512291741398,-0.022857073750448386,-0.022857073750448386,-0.03809512291741398,-0.03809512291741398
2011-01-06,0.35512388853448434,0.35512388853448434,0.35512388853448434,0.35512388853448434,0.35512388853448434,0.35512388853448434,0.35512388853448434,0.35512388853448434,0.35512388853448434,0.35512388853448434,0.35512388853448434
2011-01-07,-0.06889569621276653,-0.06889569621276653,-0.06889569621276653,-0.06889569621276653,-0.06889569621276653,-0.06889569621276653,-0.06889569621276653,-0.06889569621276653,-0.06889569621276653,-0.06889569621276653,-0.06889569621276653
2011-01-11,-0.1980946391705527,-0.1980946391705527,-0.1980946391705527,-0.1980946391705527,-0.1980946391705527,-0.1980946391705527,-0.1980946391705527,-0.1980946391705527,-0.1980946391705527,-0.1980946391705527,-0.1980946391705527
2011-01-12,0.451647666158302,0.451647666158302,0.451647666158302,0.451647666158302,0.451647666158302,0.451647666158302,0.451647666158302,0.451647666158302,0.451647666158302,0.451647666158302,0.451647666158302
2011-01-13,0.15238049166965592,0.15238049166965592,0.15238049166965592,0.15238049166965592,0.15238049166965592,0.15238049166965592,0.15238049166965592,0.15238049166965592,0.15238049166965592,0.15238049166965592,0.15238049166965592
2011-01-14,0.5376181090313721,0.5376181090313721,0.5376181090313721,0.5376181090313721,0.5376181090313721,0.5376181090313721,0.5376181090313721,0.5376181090313721,0.5376181090313721,0.5376181090313721,0.5376181090313721
2011-01-17,-0.16626589908025405,-0.16626589908025405,-0.16626589908025405,-0.16626589908025405,-0.16626589908025405,-0.16626589908025405,-0.16626589908025405,-0.16626589908025405,-0.16626589908025405,-0.16626589908025405,-0.16626589908025405
2011-01-19,-0.0349351927900052,-0.0349351927900052,-0.0349351927900052,-0.0349351927900052,-0.0349351927900052,-0.0349351927900052,-0.0349351927900052,-0.0349351927900052,-0.0349351927900052,-0.0349351927900052,-0.0349351927900052
2011-01-20,0.3772002486596808,0.3772002486596808,0.3772002486596808,0.3772002486596808,0.3772002486596808,0.3772002486596808,0.3772002486596808,0.3598291845766692,0.3598291845766692,0.3772002486596808,0.3772002486596808
2011-01-21,0.13243411440776084,0.21949728221286285,0.21949728221286285,0.13243411440776084,0.13243411440776084,0.13243411440776084,0.13243411440776084,0.13243411440776084,0.13243411440776084,0.17780506101041962,0.148375257808695
2011-01-24,-0.05887450403636412,-0.05887450403636412,-0.05887450403636412,-0.04885331185996172,-0.05887450403636412,-0.05887450403636412,-0.05887450403636412,-0.05887450403636412,-0.05887450403636412,-0.05887450403636412,-0.05887450403636412
2011-01-25,0.3789087162222046,0.3789087162222046,0.3789087162222046,0.3789087162222046,0.3789087162222046,0.3789087162222046,0.3789087162222046,0.3789087162222046,0.3789087162222046,0.3789087162222046,0.3789087162222046
2011-01-26,-0.2760028939626756,-0.2760028939626756,-0.2760028939626756,-0.22027154037405838,-0.2760028939626756,-0.2760028939626756,-0.2760028939626756,-0.2760028939626756,-0.2760028939626756,-0.2760028939626756,-0.2760028939626756
2011-01-27,0.4636339655866879,0.4636339655866879,0.4636339655866879,0.436506446323637,0.436506446323637,0.4636339655866879,0.4636339655866879,0.436506446323637,0.436506446323637,0.4636339655866879,0.436506446323637
2011-01-28,0.3421214622200488,0.3421214622200488,0.3421214622200488,0.24156963461415631,0.2844880976166714,0.3421214622200488,0.3421214622200488,0.3421214622200488,0.3421214622200488,0.3421214622200488,0.3421214622200488
2011-01-31,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.24264705882352944,0.25980392156862747,0.2916666666666667,0.2916666666666667,0.303921568627451,0.303921568627451,0.303921568627451,0.303921568627451
2011-02-01,-0.0822700933927206,-0.0822700933927206,-0.0822700933927206,-0.07165459747107923,-0.05307747960820683,-0.0822700933927206,-0.0822700933927206,-0.0822700933927206,-0.0822700933927206,-0.0822700933927206,-0.0822700933927206
2011-02-02,0.3598291845766692,0.3598291845766692,0.3598291845766692,0.3598291845766692,0.3598291845766692,0.3598291845766692,0.3598291845766692,0.35238444282680703,0.35238444282680703,0.35238444282680703,0.35238444282680703
2011-02-03,0.41442395740899135,0.41442395740899135,0.41442395740899135,0.41442395740899135,0.41442395740899135,0.41442395740899135,0.41442395740899135,0.41442395740899135,0.41442395740899135,0.41442395740899135,0.41442395740899135
2011-02-04,-0.0024570098733272807,-0.0024570098733272807,-0.0024570098733272807,0.017199069113290964,-0.007371029619981842,-0.0024570098733272807,-0.0024570098733272807,0.017199069113290964,-0.0024570098733272807,-0.0024570098733272807,-0.0024570098733272807
2011-02-07,0.1790313028104915,0.1790313028104915,0.1790313028104915,0.18638875361092264,0.1790313028104915,0.1790313028104915,0.1790313028104915,0.2121398314124317,0.2121398314124317,0.21581855681264728,0.21581855681264728
2011-02-08,0.10422638449806969,0.10422638449806969,0.10422638449806969,0.10422638449806969,0.10422638449806969,0.10422638449806969,0.10422638449806969,0.10422638449806969,0.10422638449806969,0.10422638449806969,0.10422638449806969
2011-02-09,0.37608606251047827,0.37608606251047827,0.37608606251047827,0.38595061496976946,0.37608606251047827,0.37608606251047827,0.37608606251047827,0.37608606251047827,0.37608606251047827,0.37608606251047827,0.37608606251047827
2011-02-10,0.7453261681199288,0.7453261681199288,0.7453261681199288,0.7453261681199288,0.7453261681199288,0.7453261681199288,0.7453261681199288,0.7553473602963312,0.7553473602963312,0.75033676420813,0.75033676420813
2011-02-14,0.4661001037015107,0.4661001037015107,0.4661001037015107,0.5228212803424354,0.5203551422276125,0.4661001037015107,0.4661001037015107,0.4661001037015107,0.4661001037015107,0.4661001037015107,0.4661001037015107
2011-02-15,-0.002481580583287374,-0.002481580583287374,-0.002481580583287374,0.002481580583287374,-0.002481580583287374,-0.002481580583287374,-0.002481580583287374,-0.002481580583287374,-0.002481580583287374,-0.002481580583287374,-0.002481580583287374
2011-02-16,-0.03226054758273586,-0.03226054758273586,-0.03226054758273586,-0.03226054758273586,-0.03226054758273586,-0.03226054758273586,-0.03226054758273586,-0.03226054758273586,-0.03226054758273586,-0.03226054758273586,-0.03226054758273586
2011-02-17,-0.09336637518643667,-0.09336637518643667,-0.09336637518643667,-0.09336637518643667,-0.09336637518643667,-0.09336637518643667,-0.09336637518643667,-0.09336637518643667,-0.09336637518643667,-0.09336637518643667,-0.09336637518643667
2011-02-18,0.2779370253281858,0.2779370253281858,0.2779370253281858,0.2779370253281858,0.2779370253281858,0.2779370253281858,0.2779370253281858,0.2779370253281858,0.2779370253281858,0.2779370253281858,0.2779370253281858
2011-02-21,0.3700542643682032,0.3700542643682032,0.3700542643682032,0.3700542643682032,0.3700542643682032,0.3700542643682032,0.3700542643682032,0.3700542643682032,0.3700542643682032,0.3700542643682032,0.3700542643682032
2011-02-23,0.4717458956788379,0.46191785618552883,0.4643748660588561,0.4766599154254924,0.4840309450454743,0.4717458956788379,0.4717458956788379,0.45946084631220147,0.45946084631220147,0.4717458956788379,0.4643748660588561
2011-02-24,-0.19607843137254904,-0.20833333333333337,-0.20098039215686278,-0.21813725490196081,-0.19607843137254904,-0.19607843137254904,-0.19607843137254904,-0.14705882352941177,-0.14705882352941177,-0.19607843137254904,-0.19607843137254904
2011-02-25,0.29282650882791006,0.29282650882791006,0.29282650882791006,0.29282650882791006,0.3300502175772207,0.29282650882791006,0.29282650882791006,0.3201238952440712,0.3201238952440712,0.29282650882791006,0.29282650882791006
2011-02-28,-0.03186274509803922,-0.03186274509803922,-0.03186274509803922,-0.03431372549019608,-0.022058823529411766,-0.03186274509803922,-0.03186274509803922,-0.009803921568627453,-0.009803921568627453,-0.03186274509803922,-0.03186274509803922
2011-03-01,-0.09687310220567691,-0.09687310220567691,-0.09687310220567691,-0.06499081540380856,0.08583692600503016,-0.09687310220567691,-0.09687310220567691,-0.09687310220567691,-0.09687310220567691,-0.09687310220567691,-0.09687310220567691
2011-03-02,0.27027108606600087,0.22113088859945526,0.21375985897947344,0.27027108606600087,0.27027108606600087,0.27027108606600087,0.27027108606600087,0.18181873062621878,0.19901779973950973,0.27027108606600087,0.2039318194861643
2011-03-03,0.39207914390174403,0.39207914390174403,0.39207914390174403,0.3745420575930398,0.3895738458576435,0.39207914390174403,0.39207914390174403,0.39207914390174403,0.39207914390174403,0.39207914390174403,0.3895738458576435
2011-03-04,0.043842715771760514,0.043842715771760514,0.043842715771760514,0.043842715771760514,0.043842715771760514,0.043842715771760514,0.043842715771760514,0.03883211968355931,0.043842715771760514,0.043842715771760514,0.043842715771760514
2011-03-07,0.35539215686274517,0.35539215686274517,0.35784313725490197,0.3651960784313726,0.28921568627450983,0.35539215686274517,0.35539215686274517,0.3872549019607844,0.37990196078431376,0.35539215686274517,0.35539215686274517
2011-03-08,0.36419381462134226,0.36419381462134226,0.36419381462134226,0.3212753516188272,0.3482526712204081,0.36419381462134226,0.36419381462134226,0.36419381462134226,0.36419381462134226,0.36419381462134226,0.36419381462134226
2011-03-09,0.3002712505777722,0.3002712505777722,0.3002712505777722,0.3275686369939333,0.3374949593270828,0.3002712505777722,0.3002712505777722,0.3002712505777722,0.3002712505777722,0.3002712505777722,0.3002712505777722
2011-03-10,0.2779370253281858,0.2903449282446227,0.2903449282446227,0.2556028000785995,0.20845276899613938,0.2779370253281858,0.2779370253281858,0.3002712505777722,0.3002712505777722,0.2779370253281858,0.2779370253281858
2011-03-11,0.24815799720605536,0.22604490834610985,0.22604490834610985,0.2407869675860735,0.2162168688528007,0.24815799720605536,0.24815799720605536,0.4103206488456559,0.4103206488456559,0.24815799720605536,0.30958324403923737
2011-03-14,0.9019607843137255,0.8848039215686275,0.8700980392156864,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.9019607843137255
2011-03-15,0.29411764705882354,0.24264705882352944,0.24264705882352944,0.2377450980392157,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.26715686274509803,0.26715686274509803,0.29411764705882354,0.29411764705882354
2011-03-16,0.4558823529411765,0.4558823529411765,0.4558823529411765,0.4534313725490197,0.4558823529411765,0.4558823529411765,0.4558823529411765,0.4534313725490197,0.4534313725490197,0.4558823529411765,0.4558823529411765
2011-03-17,0.43137254901960786,0.43137254901960786,0.43137254901960786,0.4338235294117647,0.39460784313725494,0.43137254901960786,0.43137254901960786,0.41421568627450983,0.41421568627450983,0.43137254901960786,0.43137254901960786
2011-03-18,-0.02329859420136533,-0.02329859420136533,-0.02329859420136533,-0.02329859420136533,-0.02329859420136533,-0.02329859420136533,-0.02329859420136533,0.008583692600503018,0.008583692600503018,-0.02329859420136533,0.008583692600503018
2011-03-22,0.625,0.625,0.625,0.6421568627450981,0.6299019607843138,0.625,0.625,0.6200980392156864,0.5710784313725491,0.625,0.6176470588235294
2011-03-23,-0.15441176470588236,-0.15441176470588236,-0.15441176470588236,-0.15441176470588236,-0.15441176470588236,-0.15441176470588236,-0.15441176470588236,-0.12745098039215688,-0.15441176470588236,-0.15441176470588236,-0.15441176470588236
2011-03-24,-0.4754901960784314,-0.4754901960784314,-0.4754901960784314,-0.47058823529411764,-0.47058823529411764,-0.4754901960784314,-0.4754901960784314,-0.4754901960784314,-0.4754901960784314,-0.4754901960784314,-0.4754901960784314
2011-03-25,-0.05159720733987289,-0.05159720733987289,-0.05159720733987289,-0.05159720733987289,-0.05159720733987289,-0.05159720733987289,-0.05159720733987289,-0.05896823695985474,-0.05896823695985474,-0.05159720733987289,-0.05159720733987289
2011-03-28,0.09803921568627452,0.09803921568627452,0.09803921568627452,0.09803921568627452,0.09803921568627452,0.09803921568627452,0.09803921568627452,0.09803921568627452,0.09803921568627452,0.09803921568627452,0.09803921568627452
2011-03-29,0.17156862745098042,0.17156862745098042,0.17156862745098042,0.17156862745098042,0.17156862745098042,0.17156862745098042,0.17156862745098042,0.17156862745098042,0.17156862745098042,0.17156862745098042,0.17156862745098042
2011-03-30,-0.17401960784313728,-0.17401960784313728,-0.17401960784313728,-0.17401960784313728,-0.17401960784313728,-0.17401960784313728,-0.17401960784313728,-0.17401960784313728,-0.17401960784313728,-0.17401960784313728,-0.17401960784313728
2011-03-31,0.29901960784313725,0.29901960784313725,0.29901960784313725,0.29901960784313725,0.29901960784313725,0.29901960784313725,0.29901960784313725,0.29901960784313725,0.29901960784313725,0.29901960784313725,0.29901960784313725
2011-04-01,0.03921568627450981,0.03921568627450981,0.03921568627450981,0.03921568627450981,0.03921568627450981,0.03921568627450981,0.03921568627450981,0.03921568627450981,0.03921568627450981,0.03921568627450981,0.03921568627450981
2011-04-04,0.007352941176470588,0.007352941176470588,0.007352941176470588,0.007352941176470588,0.007352941176470588,0.007352941176470588,0.007352941176470588,0.007352941176470588,0.007352941176470588,0.007352941176470588,0.007352941176470588
2011-04-05,0.24754901960784317,0.24754901960784317,0.24754901960784317,0.22303921568627455,0.19117647058823534,0.24754901960784317,0.24754901960784317,0.24754901960784317,0.24754901960784317,0.24754901960784317,0.24754901960784317
2011-04-06,0.10539215686274511,0.10539215686274511,0.10539215686274511,0.11764705882352941,0.11764705882352941,0.10539215686274511,0.10539215686274511,0.10539215686274511,0.10539215686274511,0.10539215686274511,0.10539215686274511
2011-04-07,0.4191176470588236,0.4191176470588236,0.4191176470588236,0.4191176470588236,0.4191176470588236,0.4191176470588236,0.4191176470588236,0.4191176470588236,0.4191176470588236,0.4191176470588236,0.4191176470588236
2011-04-08,0.32843137254901966,0.32843137254901966,0.32843137254901966,0.31127450980392163,0.3308823529411765,0.32843137254901966,0.32843137254901966,0.32843137254901966,0.32843137254901966,0.32843137254901966,0.32843137254901966
2011-04-11,-0.002452483600143719,-0.002452483600143719,-0.002452483600143719,0.007357450800431158,-0.004904967200287438,-0.002452483600143719,-0.002452483600143719,-0.002452483600143719,-0.002452483600143719,-0.002452483600143719,-0.002452483600143719
2011-04-12,-0.2622549019607843,-0.2622549019607843,-0.2622549019607843,-0.22549019607843138,-0.19607843137254904,-0.2622549019607843,-0.2622549019607843,-0.2573529411764706,-0.2573529411764706,-0.2622549019607843,-0.2622549019607843
2011-04-13,-0.17892156862745098,-0.17892156862745098,-0.17892156862745098,-0.17892156862745098,-0.17892156862745098,-0.17892156862745098,-0.17892156862745098,-0.17892156862745098,-0.17892156862745098,-0.17892156862745098,-0.17892156862745098
2011-04-14,0.38503992522256386,0.38503992522256386,0.38503992522256386,0.38503992522256386,0.38503992522256386,0.38503992522256386,0.38503992522256386,0.38503992522256386,0.38503992522256386,0.38503992522256386,0.38503992522256386
2011-04-15,0.15633957674710455,0.15633957674710455,0.15633957674710455,0.17619222141340352,0.14889483499724243,0.15633957674710455,0.15633957674710455,0.15633957674710455,0.15633957674710455,0.15633957674710455,0.15633957674710455
2011-04-18,0.11519607843137256,0.11519607843137256,0.11519607843137256,0.09313725490196079,0.08333333333333334,0.11519607843137256,0.11519607843137256,0.11519607843137256,0.11519607843137256,0.11519607843137256,0.11519607843137256
2011-04-19,0.12039348379303676,0.12039348379303676,0.12039348379303676,0.22113088859945526,0.16953368125958238,0.12039348379303676,0.12039348379303676,0.12039348379303676,0.12039348379303676,0.12039348379303676,0.12039348379303676
2011-04-20,0.16911764705882354,0.16911764705882354,0.16911764705882354,0.13725490196078433,0.14950980392156862,0.16911764705882354,0.16911764705882354,0.16911764705882354,0.16911764705882354,0.16911764705882354,0.16911764705882354
2011-04-21,-0.2804186059114732,-0.2804186059114732,-0.2804186059114732,-0.2804186059114732,-0.2804186059114732,-0.2804186059114732,-0.2804186059114732,-0.2804186059114732,-0.2804186059114732,-0.2804186059114732,-0.2804186059114732
2011-04-22,-0.09319437680546132,-0.09319437680546132,-0.09319437680546132,-0.09319437680546132,-0.09319437680546132,-0.09319437680546132,-0.09319437680546132,-0.09319437680546132,-0.09319437680546132,-0.09319437680546132,-0.09319437680546132
2011-04-26,-0.13235294117647062,-0.13235294117647062,-0.13235294117647062,-0.08333333333333334,-0.07598039215686275,-0.13235294117647062,-0.13235294117647062,-0.21813725490196081,-0.16421568627450983,-0.13235294117647062,-0.13235294117647062
2011-04-27,0.17199069113290966,0.17199069113290966,0.17199069113290966,0.18673275037287335,0.1523346121462914,0.17199069113290966,0.17199069113290966,0.17199069113290966,0.17199069113290966,0.17199069113290966,0.17199069113290966
2011-04-28,0.42156862745098045,0.42156862745098045,0.42156862745098045,0.42156862745098045,0.42156862745098045,0.42156862745098045,0.42156862745098045,0.42156862745098045,0.42156862745098045,0.42156862745098045,0.42156862745098045
2011-05-02,0.11158800380653922,0.11158800380653922,0.11158800380653922,0.06744329900395228,0.10177806940596434,0.11158800380653922,0.11158800380653922,0.1213979382071141,0.1213979382071141,0.11158800380653922,0.11158800380653922
2011-05-06,-0.13513554303300043,-0.13513554303300043,-0.13513554303300043,-0.140049562779655,-0.10565142455307307,-0.13513554303300043,-0.13513554303300043,-0.13513554303300043,-0.13513554303300043,-0.13513554303300043,-0.13513554303300043
2011-05-09,0.23181698279334395,0.23181698279334395,0.23181698279334395,0.2737413307453317,0.23181698279334395,0.23181698279334395,0.23181698279334395,0.23181698279334395,0.23181698279334395,0.23181698279334395,0.23181698279334395
2011-05-10,-0.10647516687427554,-0.10647516687427554,-0.10647516687427554,-0.10647516687427554,-0.10647516687427554,-0.10647516687427554,-0.10647516687427554,-0.10647516687427554,-0.10647516687427554,-0.10647516687427554,-0.10647516687427554
2011-05-11,0.29675051561739,0.29675051561739,0.29675051561739,0.32863280241925835,0.2979767574174619,0.29675051561739,0.29675051561739,0.29675051561739,0.29675051561739,0.29675051561739,0.29675051561739
2011-05-12,0.38480392156862747,0.38480392156862747,0.38480392156862747,0.38480392156862747,0.38480392156862747,0.38480392156862747,0.38480392156862747,0.38480392156862747,0.38480392156862747,0.38480392156862747,0.38480392156862747
2011-05-13,0.8068671044472835,0.8068671044472835,0.8068671044472835,0.8031883790470681,0.8362969076490082,0.8068671044472835,0.8068671044472835,0.8277132150485051,0.8228082478482177,0.8068671044472835,0.8068671044472835
2011-05-16,0.13933680348748867,0.13933680348748867,0.13933680348748867,0.10604393893738073,0.08631483401879828,0.13933680348748867,0.13933680348748867,0.0949463174206781,0.13933680348748867,0.13933680348748867,0.13933680348748867
2011-05-17,-0.18918976024620063,-0.18918976024620063,-0.18918976024620063,-0.23095892809276442,-0.22604490834610985,-0.18918976024620063,-0.18918976024620063,-0.18918976024620063,-0.18918976024620063,-0.18918976024620063,-0.18918976024620063
2011-05-18,-0.03107473787031614,-0.03107473787031614,-0.03107473787031614,-0.11005636329070298,-0.04143298382708818,-0.03107473787031614,-0.03107473787031614,-0.050496449039263716,-0.050496449039263716,-0.03107473787031614,-0.03107473787031614
2011-05-19,0.5484293089065095,0.5484293089065095,0.5484293089065095,0.5484293089065095,0.5484293089065095,0.5484293089065095,0.5484293089065095,0.5484293089065095,0.5484293089065095,0.5484293089065095,0.5484293089065095
2011-05-20,-0.2442665592998086,-0.2442665592998086,-0.2442665592998086,-0.2455192083218589,-0.3006357652920721,-0.2442665592998086,-0.2442665592998086,-0.2442665592998086,-0.2442665592998086,-0.2442665592998086,-0.2442665592998086
2011-05-23,0.022072352401293474,0.022072352401293474,0.022072352401293474,0.11281424560661107,0.07357450800431158,0.022072352401293474,0.022072352401293474,0.022072352401293474,0.022072352401293474,0.022072352401293474,0.022072352401293474
2011-05-24,0.5361337814375285,0.5361337814375285,0.5361337814375285,0.5361337814375285,0.5361337814375285,0.5361337814375285,0.5361337814375285,0.5361337814375285,0.5361337814375285,0.5361337814375285,0.5361337814375285
2011-05-25,0.3066533589344901,0.3066533589344901,0.3066533589344901,0.32606179937338187,0.32606179937338187,0.3066533589344901,0.3066533589344901,0.3234740073148629,0.3234740073148629,0.3066533589344901,0.3066533589344901
