trade_date,ic_gap_cc,ic_gap_intra,ic_nogap_cc,ic_nogap_intra,rank_ic_gap_cc,rank_ic_gap_intra,rank_ic_nogap_cc,rank_ic_nogap_intra
2009-10-26,-0.6994109232684383,0.10998025379990943,0.10200852513044154,-0.392829767599402,-0.6470588235294119,0.3137254901960785,0.16666666666666669,-0.5000000000000001
2009-10-27,-0.2603875403701785,-0.5198267190412261,-0.03691461201222743,-0.5155748660307895,-0.28186274509803927,-0.4387254901960785,-0.01715686274509804,-0.43137254901960786
2009-10-28,-0.7078827227193567,-0.22280385447783058,0.341188844024594,0.17769875971907761,-0.7279411764705883,-0.22549019607843138,0.27450980392156865,0.04901960784313726
2009-10-29,-0.595410990523981,-0.6601647116469367,-0.5484624121279711,-0.6778160073437431,-0.5220588235294118,-0.5882352941176471,-0.5318627450980392,-0.6862745098039217
2009-10-30,-0.2036130547864234,0.47297663207269647,-0.03402746337424159,0.5012372925576128,-0.22303921568627455,-0.10784313725490197,0.07352941176470588,0.06617647058823531
2009-11-02,-0.12761090771828248,-0.345953536290743,0.07604099515841337,-0.32661079804242776,-0.09068627450980393,-0.24754901960784317,0.12990196078431374,-0.11519607843137256
2009-11-04,0.25259544081075846,0.26050885515172045,0.4801844657257034,0.1367341557584807,0.25980392156862747,0.2622549019607843,0.5710784313725491,0.18627450980392157
2009-11-05,-0.5832780511603601,-0.2908607350843816,-0.09468425969292388,-0.24492108435954502,-0.5269607843137256,-0.2058823529411765,-0.2377450980392157,-0.17892156862745098
2009-11-06,-0.44204202537864135,0.13502236011720176,-0.24605830294063857,-0.15739559475535733,-0.45098039215686275,-0.04656862745098039,-0.14215686274509806,-0.18872549019607845
2009-11-09,0.011088570467309683,0.3671359168365293,0.039890280901388575,0.15980454168666916,0.029411764705882353,0.4534313725490197,-0.11274509803921569,0.2034313725490196
2009-11-10,0.18435076281338644,0.5126064345699879,0.41034679925484474,0.5954878016082488,0.1519607843137255,0.4730392156862746,0.34313725490196084,0.4436274509803922
2009-11-11,-0.1334278834803661,0.36006238272121804,0.4669881664012847,0.273307875479444,-0.27450980392156865,0.3382352941176471,0.29656862745098045,0.10539215686274511
2009-11-12,-0.6909989634189705,0.044488330151471536,-0.3246662139136125,-0.29969999927903246,-0.5808823529411765,0.14215686274509806,-0.2377450980392157,-0.2843137254901961
2009-11-13,-0.603013271596349,0.4846125758721467,-0.11107088008258685,-0.1499797821595222,-0.5661764705882354,0.3186274509803922,-0.32107843137254904,-0.26470588235294124
2009-11-16,-0.6402651721705103,0.04520587340985645,0.20229653954204707,-0.06407251323200047,-0.6715686274509804,-0.004901960784313726,0.04166666666666667,-0.056372549019607844
2009-11-17,-0.6845720770570505,0.30200842287311436,0.03344757610526969,0.3572631474967003,-0.7034313725490197,0.08088235294117649,-0.22794117647058826,0.3186274509803922
2009-11-18,-0.2922158409117196,0.04049074057853466,0.32641185304601406,0.2479711276097344,-0.26960784313725494,0.06862745098039216,0.13480392156862747,0.009803921568627453
2009-11-19,-0.19731851740179393,0.37241611385019635,0.28108683120042144,0.20979472957971254,-0.2058823529411765,0.5049019607843138,0.2034313725490196,0.11274509803921569
2009-11-20,-0.6262696841597748,-0.30812759039884685,-0.3209994156221978,-0.4453199353766836,-0.6225490196078433,-0.22549019607843138,-0.2622549019607843,-0.26960784313725494
2009-11-24,-0.691950948377541,0.3283807417330528,-0.3350004301930338,0.06595577292024056,-0.7132352941176472,0.056372549019607844,-0.32352941176470595,-0.20098039215686278
2009-11-25,-0.7483879023476162,0.11384637533103753,-0.2228946781149829,-0.1335716732730417,-0.7843137254901962,0.22303921568627455,-0.11764705882352941,0.0
2009-11-26,-0.3196528827731796,-0.1736066642978552,-0.04533883642623754,-0.2734583276274933,-0.5661764705882354,-0.14950980392156862,-0.2303921568627451,-0.16666666666666669
2009-11-30,0.1635125897350708,0.03331683450799394,0.4098087898680899,-0.10088652546869512,0.08578431372549021,0.03186274509803922,0.2720588235294118,-0.08088235294117649
2009-12-01,-0.5417888354086291,0.21561920611818547,-0.4115578499971868,-0.1438196044067479,-0.5073529411764706,0.2524509803921569,-0.4387254901960785,-0.12254901960784316
2009-12-02,-0.019719936022935147,0.6838618931256728,0.4013728500357292,0.7467693605596688,0.002450980392156863,0.49019607843137264,0.46323529411764713,0.5465686274509804
2009-12-03,-0.16322633537291514,-0.1981946420922638,0.13028021605527118,-0.26872096001018686,-0.17647058823529413,-0.29901960784313725,0.06862745098039216,-0.3382352941176471
2009-12-04,-0.5144087364279827,0.4183757468129554,-0.13724325050454908,-0.13037964076979902,-0.4558823529411765,0.32107843137254904,-0.26470588235294124,-0.21813725490196081
2009-12-07,-0.3308883779495941,0.17147430531650223,-0.1024590420611663,0.10522317989922164,-0.22794117647058826,0.09558823529411767,-0.06127450980392158,0.09803921568627452
2009-12-08,-0.3458816032361594,0.14625303798243955,0.017841037419546346,-0.05638202898582628,-0.37500000000000006,0.28186274509803927,0.1936274509803922,0.3088235294117647
2009-12-09,-0.44022993603661537,-0.11399512367481443,-0.1746524127490918,-0.21202306332447535,-0.42892156862745107,-0.07352941176470588,0.04656862745098039,0.03186274509803922
2009-12-10,-0.5691720321724734,-0.12167113844185726,-0.21321990901687354,-0.48613486685688084,-0.4607843137254902,-0.08333333333333334,-0.029411764705882353,-0.2573529411764706
2009-12-11,-0.8142175835425206,0.022683471954935856,-0.24019559863735954,-0.6309193894254761,-0.8382352941176472,-0.007352941176470588,-0.3137254901960785,-0.41421568627450983
2009-12-14,-0.8428234863116824,0.2819544911035618,-0.2270792387502095,-0.48934739061732674,-0.8284313725490197,0.22058823529411767,-0.303921568627451,-0.5784313725490197
2009-12-15,-0.8678565376840933,-0.08369889183499665,-0.2922570047474216,-0.1014766260510539,-0.6740196078431374,0.08333333333333334,-0.21078431372549022,0.05392156862745098
2009-12-16,-0.6434473440072609,0.4396105617772881,0.35172012799172714,-0.031139914340121172,-0.24019607843137256,0.47058823529411764,0.13725490196078433,-0.17156862745098042
2009-12-17,-0.40469238069916247,-0.002552470233870202,0.14731354756132103,0.22930291040625536,-0.6151960784313726,-0.09313725490196079,0.019607843137254905,-0.014705882352941176
2009-12-18,-0.5927703461919469,-0.22600215922138278,-0.09843541374418294,0.027608661976513675,-0.573529411764706,-0.25000000000000006,-0.03921568627450981,0.01715686274509804
2009-12-21,-0.6688757099051066,0.19043670251826345,0.1349792133000689,0.3317036848407349,-0.4387254901960785,0.286764705882353,0.1936274509803922,0.3088235294117647
2009-12-22,-0.451202632645819,0.11482960538050797,-0.3114845287511716,-0.12305611785807645,-0.5147058823529412,-0.08333333333333334,-0.2843137254901961,-0.02450980392156863
2009-12-24,-0.6296477100118499,-0.08792120945023996,-0.547601361413364,-0.5121706332234433,-0.5661764705882354,-0.08823529411764706,-0.47794117647058826,-0.482843137254902
2009-12-25,-0.43684888201081373,0.36869285004731406,0.04472737397752613,0.010363317711988812,-0.4534313725490197,0.29411764705882354,0.06862745098039216,-0.11029411764705883
2009-12-29,-0.8851574773122599,-0.08788362880690537,0.32696520172843996,0.6632891308322818,-0.8357843137254902,-0.23529411764705882,0.2916666666666667,0.7671568627450981
2009-12-30,-0.7782731230167759,-0.2978520383485078,-0.2988287855493457,-0.5705215872000783,-0.7941176470588236,-0.34558823529411764,-0.17401960784313728,-0.4803921568627451
2010-01-04,-0.6938163673034176,0.5662085680142662,-0.304226898204388,-0.006982662034183643,-0.5661764705882354,0.556372549019608,-0.25000000000000006,0.22794117647058826
2010-01-05,-0.49140336314248195,0.11781159570500571,-0.003465512622785563,0.4346132388071315,-0.3970588235294118,0.24509803921568632,0.17156862745098042,0.4558823529411765
2010-01-06,-0.6734109263800069,-0.0615948371508227,-0.15329193062676127,0.06378859619464343,-0.6421568627450981,-0.18627450980392157,-0.17156862745098042,-0.12745098039215688
2010-01-07,-0.7547969395782271,-0.19127819923724568,0.3539804921438127,0.19344075777639924,-0.5955882352941178,-0.02696078431372549,0.27696078431372556,0.09558823529411767
2010-01-08,-0.4443317919978711,0.1914041717411691,-0.04380467965164979,0.07016499452537256,-0.4558823529411765,0.27696078431372556,-0.11029411764705883,-0.007352941176470588
2010-01-12,-0.8061545903573017,0.32215752514160895,0.4732639040133225,0.6019259511289488,-0.8137254901960784,0.34068627450980393,0.2622549019607843,0.5294117647058825
2010-01-13,-0.5171795151975785,0.43623199748100105,0.43626967192948957,0.29072070132917044,-0.4730392156862746,0.3504901960784314,0.5318627450980392,0.3872549019607844
2010-01-14,-0.24823645548297774,0.8314725318156081,0.21489165761861714,0.31910027897441373,-0.2034313725490196,0.8946078431372549,0.34313725490196084,0.09313725490196079
2010-01-15,-0.22289271865446883,0.7510761891781856,0.2039513266294014,0.19831226370364569,-0.26715686274509803,0.6887254901960785,0.13480392156862747,0.2132352941176471
2010-01-18,-0.20902061491045035,0.8576384570227217,0.16261211568593592,-0.3400048851762919,-0.22303921568627455,0.7696078431372549,0.09558823529411767,-0.22303921568627455
2010-01-20,-0.37253189435926326,0.5927160448032194,-0.09703096924939385,-0.05432795508961055,-0.2843137254901961,0.6813725490196079,-0.019607843137254905,0.10049019607843139
2010-01-21,-0.16991090688312685,0.8641948100146724,0.12257809539670635,0.13174975316597998,-0.24019607843137256,0.8651960784313727,-0.09068627450980393,0.1593137254901961
2010-01-22,-0.5070141403690432,0.3092228886539183,-0.42203427951498296,-0.19637425407585735,-0.47058823529411764,0.06862745098039216,-0.43627450980392163,-0.17156862745098042
2010-01-25,-0.3198811774146848,0.42127724759709917,-0.049463352734232816,-0.0011738415597864205,-0.47794117647058826,0.42401960784313725,-0.058823529411764705,-0.06617647058823531
2010-01-26,-0.4400655228104052,0.30740125675556107,-0.23488461878091949,-0.30802575008913496,-0.5661764705882354,0.20098039215686278,-0.27696078431372556,-0.43627450980392163
2010-01-27,-0.612903275878836,0.27328373879275586,-0.19373751801598305,0.2625161464723479,-0.7573529411764707,0.03186274509803922,-0.17892156862745098,0.22058823529411767
2010-01-28,0.02675325498237968,0.6852526458827,0.23421471871609298,0.2313873034361883,-0.11764705882352941,0.465686274509804,0.10784313725490197,0.25980392156862747
2010-01-29,-0.6119556551545431,0.48602240598846647,0.17146142205641288,-0.16999128238697436,-0.6544117647058824,0.12500000000000003,-0.007352941176470588,-0.10049019607843139
2010-02-01,-0.4660380195689351,0.20118036919126822,-0.16461255964628912,0.1614447337643992,-0.46323529411764713,0.08088235294117649,-0.004901960784313726,0.1593137254901961
2010-02-02,-0.47524705389630845,0.3960684223579209,0.33511327172580213,0.006189739603631103,-0.3921568627450981,0.4264705882352942,0.30637254901960786,-0.009803921568627453
2010-02-03,-0.622967468194921,0.04882716484804178,-0.10296995483655856,-0.11607777403778943,-0.5857843137254902,0.26960784313725494,-0.13480392156862747,0.08578431372549021
2010-02-04,-0.4628118678229703,0.11497561918870071,-0.4821024926124533,-0.30884642471533696,-0.45833333333333337,0.07598039215686275,-0.3921568627450981,-0.13725490196078433
2010-02-05,0.22099802422102272,0.9108040613720518,-0.021158861803799944,-0.19501421238490887,0.21078431372549022,0.8259803921568629,0.009803921568627453,-0.30147058823529416
2010-02-08,-0.4152480342990281,0.2923572027944475,0.004189017870770362,-0.06663749061191132,-0.232843137254902,0.39460784313725494,0.28186274509803927,0.10294117647058824
2010-02-09,-0.37813799981643703,0.5877953878534938,-0.27302843545287764,-0.19972057950373245,-0.6593137254901962,0.12500000000000003,-0.25490196078431376,-0.33333333333333337
2010-02-10,-0.8401192799041133,0.5775219074373732,0.031194406771738292,-0.5802259539684943,-0.8112745098039217,0.5465686274509804,0.19117647058823534,-0.41666666666666674
2010-02-12,-0.5938268803376751,0.4696038947194434,-0.30128925997889866,0.039038294832831506,-0.5318627450980392,0.3872549019607844,-0.2524509803921569,0.20098039215686278
2010-02-15,-0.564649283301768,-0.263927085080282,0.10863846865088159,-0.010251520619762075,-0.5465686274509804,-0.13970588235294118,0.13480392156862747,-0.36764705882352944
2010-02-17,-0.5806456422090165,0.40406477909965016,0.0343980929620956,-0.026932576094735004,-0.5784313725490197,0.4926470588235295,0.10294117647058824,-0.07843137254901962
2010-02-18,-0.4082857896773044,0.5156914605133515,0.27983791209621633,0.30832283768684743,-0.3382352941176471,0.6004901960784315,0.26960784313725494,0.2524509803921569
2010-02-19,-0.43233418858936423,0.4672286005356005,-0.28447941975942237,-0.5008910599009269,-0.6813725490196079,0.09803921568627452,-0.13725490196078433,-0.573529411764706
2010-02-22,-0.644740408893042,0.5064696115339347,-0.5980622185354646,-0.28300139617598197,-0.16421568627450983,0.7058823529411765,-0.34803921568627455,-0.32107843137254904
2010-02-23,-0.9224049926573266,-0.3114614822770295,0.32680315790649606,-0.20024529108042963,-0.9558823529411765,-0.16911764705882354,0.2303921568627451,-0.3995098039215687
2010-02-24,-0.12904963989852256,0.7280246850077466,0.0017215508449710537,0.026520702585167845,-0.25980392156862747,0.17401960784313728,-0.04656862745098039,0.35784313725490197
2010-02-25,-0.5027172891151375,0.4566782011911423,-0.269369780861412,0.11643111723562044,-0.502450980392157,0.38970588235294124,-0.42156862745098045,0.007352941176470588
2010-02-26,-0.5078936788172405,0.08149759297359763,0.45394239756180976,0.3956644587871269,-0.49754901960784315,0.2377450980392157,0.06862745098039216,0.09803921568627452
2010-03-01,-0.6964177161164311,0.04037685171485294,0.11320899303492292,0.09870710386494208,-0.5441176470588236,0.27450980392156865,0.18137254901960786,0.16666666666666669
2010-03-02,-0.9058142446636388,-0.05340337834855115,0.26584025745739603,0.401268752090851,-0.8848039215686275,0.11274509803921569,0.3308823529411765,0.303921568627451
2010-03-03,-0.6152832894275938,0.3771472766076984,0.2988746558035285,0.361335583081827,-0.4852941176470589,0.32352941176470595,0.16666666666666669,0.4852941176470589
2010-03-04,-0.24946404704935177,0.4374075664499305,-0.06817788133522995,-0.2122137274124042,-0.46323529411764713,0.3382352941176471,-0.07352941176470588,-0.25980392156862747
2010-03-05,-0.4973997342388515,0.46449444898620595,-0.27290609645742914,0.050197637027377215,-0.5833333333333334,0.5343137254901961,-0.29411764705882354,0.13480392156862747
2010-03-08,-0.8344449733959433,0.14822522951651929,0.2318959957646374,-0.20832887321253762,-0.7720588235294118,0.13970588235294118,0.20833333333333337,-0.11764705882352941
2010-03-09,-0.43472890937784314,0.6220331456411945,0.7757881611868023,0.2973116027692006,-0.6960784313725491,0.24509803921568632,0.6470588235294119,0.19117647058823534
2010-03-10,-0.6261758442601056,0.30437584197261774,0.3599028372974349,0.6492672126061979,-0.6053921568627452,0.11936683505902582,0.2524509803921569,0.39788945019675276
2010-03-11,-0.4813154571253679,0.40264637912049994,0.07082975887277491,-0.05611749268774535,-0.40441176470588236,0.26960784313725494,0.10784313725490197,-0.08578431372549021
2010-03-12,-0.5575592495415729,0.7456982860768164,0.180615317068265,-0.10604638547541158,-0.752450980392157,0.4803921568627451,0.22058823529411767,-0.17647058823529413
2010-03-15,-0.8147021056565737,0.4651402738323732,0.09001892699204156,0.1416178229989695,-0.732843137254902,0.4754901960784314,0.03921568627450981,0.18627450980392157
2010-03-16,-0.8657795805371635,-0.17522449987264702,0.04479996686083108,0.4332794423231307,-0.7818627450980392,-0.15686274509803924,0.22794117647058826,0.3921568627450981
2010-03-17,-0.6939832450728082,0.20007639727295173,0.0910305974451158,-0.21407994132295555,-0.5196078431372549,0.2524509803921569,0.10784313725490197,-0.34803921568627455
2010-03-18,-0.5811118968854148,0.019106823787491733,0.07913840432946967,0.013613463079397141,-0.6053921568627452,0.09068627450980393,0.14460784313725492,0.09313725490196079
2010-03-19,-0.41386062791066863,0.29123694905767844,0.1976045403776938,0.323858616584092,-0.37500000000000006,0.40441176470588236,0.12009803921568628,0.25000000000000006
2010-03-23,-0.5158306628980788,0.8071325403081923,-0.1142252338688332,0.11388999464245089,-0.5980392156862745,0.6127450980392157,-0.08823529411764706,0.04166666666666667
2010-03-24,-0.4177659672975023,0.6276823136354083,0.5254048079715636,0.20335825611875843,-0.49509803921568635,0.46813725490196084,0.49754901960784315,0.15441176470588236
2010-03-25,-0.8370198297026055,-0.3788996127700314,0.029978842448814373,0.14769684634302693,-0.8406862745098039,-0.37500000000000006,0.09558823529411767,0.25490196078431376
