trade_date,q1_cc,q2_cc,q3_cc,q1_intra,q2_intra,q3_intra,q1_raw,q2_raw,q3_raw
2009-09-18,-0.004615146643059854,-0.0008431174946337768,-0.003974867150811841,-0.006392376309219364,-0.0018413524278788117,-0.004567696403202736,-0.0037767114220180974,0.0012823553420441439,-0.001595320016126034
2009-09-24,0.002805157211056721,0.0030940611013689353,-0.005079942975991645,-0.005392562370046769,0.00726774062765387,0.008164171744083041,-0.0015422333223139128,0.010406686212921814,0.013489441575418048
2009-09-25,0.004936288526316946,0.0033341396294329813,-0.008364725643083205,-0.0002564324656323627,-0.00146655590173194,-0.007997803886807531,-0.0034986154234581067,-0.003659491953722029,-0.011685629829389721
2009-09-28,-0.0029170532285583625,-0.014108686877437538,-0.022867492664956867,-0.0033908217822318453,0.0007927079727879599,-0.010928329527043618,-0.0058529276184702715,-0.002631430758822614,-0.01394450094370343
2009-09-29,0.013760780267821881,0.008963542054957368,-0.012756796868920955,0.0048131380778075,0.002791513280087082,-0.0007668536191446507,0.0019726893907956455,-0.0008691607064701559,-0.0024859581434342414
2009-09-30,0.0026290210655733086,-0.0034075289876143236,0.0036547565426316717,-0.0014879466812308198,-0.0018795430116614255,0.0033563875434921885,-0.002039939299873339,-0.0024357242900522958,0.0027587550925153746
2009-10-01,0.008717686279492052,0.0006830493154679276,-0.0036625620234302806,0.0031843783379052137,-0.0022333852515089674,0.001377289991177648,-0.000967688100891384,-0.0070573263070420654,-0.0029123297482758215
2009-10-02,-0.004008896283935698,-0.0045963484423808265,-0.009134317034245883,-0.003916107384090028,-0.006952254157658004,-0.010509859224513907,-0.003916107384090028,-0.006952254157658004,-0.010509859224513907
2009-10-05,0.013487085786836939,0.0035320674432918276,-0.009810708107631636,0.0019198495866339378,0.0012335763696424173,-0.0063455786932786916,-0.001738870040485807,-0.0018483485060827626,-0.009798193018504353
2009-10-06,0.009285247964538907,-3.9409749060994453e-05,-0.007772459457000595,0.003117790719725456,-0.001468287710314894,0.0016184578834103718,0.000979785979231651,-0.0030282107778709815,0.0002934651160675816
2009-10-07,0.02326841256165928,0.0029040494025959936,-0.015917026776013962,0.016639545188075623,0.0028499874789316196,-0.001895401470378458,0.02212529205651199,0.007782095907583323,-0.0010011956725298088
2009-10-08,0.0018666277367512755,-0.005197652955739727,-0.011446234234204952,-0.005201173619907048,-0.0008279657378277778,-0.004472187636532632,-0.00374365358169364,0.002716605583301509,-0.0010859342374651693
2009-10-09,0.004927119272671347,-0.00014456833427784716,-0.00523773214358288,-0.007075093240449279,-0.008955696066086148,-0.0009154237106447076,-0.003496990498017305,-0.0044211048231003035,0.0007471575636466499
2009-10-13,0.009238591815290725,-0.001731643522607564,0.006312689208616551,-0.006273261002700409,-0.009082736571434949,-0.00270282888564588,-0.0025069315923095248,-0.006645495181034411,-0.0005720443385950347
2009-10-14,0.009697371643775755,0.004004767885994203,0.014601157303474468,0.002099601013560097,0.0062290812579833005,0.00908947205283625,0.00012261654561098733,0.0006453547575934193,7.387204694073724e-05
2009-10-15,-0.0016798264289986612,-0.006858702821570773,-0.009199621807414298,0.003833861626511938,-0.0049872581922178775,-0.00354063551263713,0.00446887793809545,-0.004648265221629755,-0.003124505798032917
2009-10-16,0.0044759367497308,0.0018904131415833551,-0.0017991742708757925,-0.006039540734601296,-0.0019354546656488523,-0.0010402332442114774,-0.009427644523535972,-0.005019729936327251,-0.005504440497911767
2009-10-19,0.004523284977604522,-0.003256905103825167,-0.009322375527651403,0.0009640189520244227,-0.0014829489812425187,-0.006305491177268382,0.00972144807200941,4.4590144472032656e-05,1.9905019969335135e-05
2009-10-20,0.013210979985786932,0.002633991039643626,0.008985807826902737,-0.0014826039481007215,-0.0021420767390526478,0.005634609046617186,-0.002148813456540899,-0.002445082544289466,0.005214790612659259
2009-10-21,-0.0027771041616110547,-0.0004147930658180262,-0.002274625204493086,-0.005630074927192662,-0.0005823559955678194,-0.00018877084289312048,-0.004068395644135992,0.0009961964119746497,0.002113106809980314
2009-10-22,-0.0075998097517769895,-0.005947717597897033,-0.005084893184878261,-0.006344732089868041,-0.0029516511985677083,-0.0038579095529190097,-0.0026976574617851635,-0.0019133122789884677,0.00011198728323384977
2009-10-23,0.016509180375429564,0.010577944662577457,0.00438200191282354,0.0035189651693666958,-0.0012140736350007143,0.00594629645816464,-0.0027758051335477372,-0.004216512901589055,-0.00276991742428061
2009-10-26,0.0020245730524951766,-0.00379942686539451,-0.012138857638440992,-0.00044524310601835507,0.0020972876885611553,0.0022250924857913066,0.00018450184501843657,0.005113684741953918,0.0060944754401393905
2009-10-27,-0.00017062576095716424,-0.00918975902071606,-0.007183885181742884,0.0007387276048686413,-0.0027135056638956023,-0.005565881320331102,-0.002204708816730472,-0.003995831081734735,-0.008216588891479248
2009-10-28,0.009121778404006088,0.0003005665638050727,-0.007974004222211875,0.0036552492745553556,0.0008414172804975915,0.00019899271758342315,0.00036096153711022704,-0.002335271009642814,-0.002530999124072375
2009-10-29,0.0037419392845876947,-0.004625394154028848,-0.014234439164336126,0.003952619465279328,0.003744918612941586,-0.008409309538484218,0.010013782710321406,0.006353977096785947,-0.0028829798711686116
2009-10-30,0.007240128275667545,-0.0002885037043497035,0.0004568286811997231,0.001534168934564712,0.00013603694824846236,0.0058256080885851465,0.0010292988018581362,-0.00029277691268755505,0.0054364987998321455
2009-11-02,-0.0036424975780141007,0.0012237024400759782,-0.005807791000269691,-0.0005772931718900037,0.0017063242302365164,-0.006088185010821449,0.0013059029811557155,0.003972359868465162,-0.0035089667273233037
2009-11-04,0.001143189982094503,-0.00104142308422674,0.003844547028879051,-0.003932045722432748,-0.0031666129782918907,0.0013981833867720425,0.001385216270759937,-0.0009626081666412244,0.0036859734206624584
2009-11-05,0.008231585124179019,0.005347147587905189,-0.004068879917887189,-0.000564635500910368,-0.0026181090513307526,-0.002806440067203415,-0.0030685005009986723,-0.004265826154803484,-0.004001025066750685
2009-11-06,-0.00224304409688905,0.0023152037753358086,-0.016190406990792452,-0.006257224126446586,0.0006969234990011331,-0.0060409509788894745,-0.009750479740523987,-0.000845607063983416,-0.009301165349550656
2009-11-09,-0.0005635822670018324,0.0025449736862805214,-0.0007930284344403994,-0.007906107247628089,-0.0005486797533190846,0.0005191387500140696,-0.011153028303607182,-0.0024070876744362035,-0.0012305963334972247
2009-11-10,0.0004196876284418132,0.0030395685095424645,0.001046348714187206,-0.004195411252121328,-0.000738012310518837,0.004353152728475202,-0.006130897870887364,-0.0030930908529362344,0.0018600041715791439
2009-11-11,-0.0006938952617276711,0.001442799922470548,-0.0014769739863044749,-0.005091182226275108,0.002684707164301883,0.001177712527110559,-0.006552300163014979,0.00028621880778481997,-0.0017507529575677028
2009-11-12,0.006604004866094521,-0.007026501779319949,-0.005064330626896531,-0.001967879087628067,-0.005473762101964785,-0.0013267903818198457,-0.008136613783723545,-0.008596516895333679,-0.00472462061747776
2009-11-13,0.000474758799083736,-0.0076235734221463,-0.011218618285579646,-0.00043826202448262483,4.9769799839067974e-05,0.00744271071762663,0.0007276743367876426,0.0011960470768005121,0.00943408393267311
2009-11-16,0.007546095611431452,-0.0006882769900092133,-0.005964183399692029,0.0028949956238941816,-0.0020359631932006525,-0.0009084782746137875,0.0007748529667259918,-0.0054139863977563174,-0.003696119767439843
2009-11-17,0.008178504304600796,0.0037592720469819337,-0.002778461887493924,-0.0014649122085869566,0.0020194912321617503,0.002293669983602265,-0.007193697644655139,-0.0014426994868467055,0.0
2009-11-18,-0.0032716249192101684,-0.0004433630944914893,-0.008055723489540237,-0.008742044505114444,-0.004168565698585231,-0.007549629109936356,-0.010391328492063567,-0.0055248930002060725,-0.008649324898022814
2009-11-19,-6.986953672692733e-05,-0.003993844434366125,-0.006121017022399811,-0.00513740533740492,-0.00495487040210159,-0.000736399283738148,-0.008152959459253938,-0.009089813636318667,-0.0026393967583906
2009-11-20,0.0044659647097044465,0.0008065593157279281,-0.00953107993934999,0.006371880738354196,0.002034638683536333,0.002190881583779574,0.010239427211213004,0.005772514761812207,0.0069293727491621885
2009-11-24,0.017944035060828662,0.004667225474555839,-0.001876472740764118,-0.0032569284475395172,4.8747229997535055e-05,0.001998602290143323,-0.009381333466842157,-0.004017747401597026,-0.003699979372937312
2009-11-25,0.004542509585991174,-0.006849608227736385,-0.014459433156402125,0.0015767715191861112,-2.0184351400802034e-05,0.0018118703002871148,0.0021970764339831693,0.0010805682960701882,0.0028013861859432555
2009-11-26,0.010005629114249173,0.0020899623736700098,0.0008676676347452942,0.0043344145744548855,0.00018177721371986252,0.0031044534856499322,0.0057512580877066895,0.0016926221689043436,0.004340532218428073
2009-11-30,-0.003000727093054183,-0.006606574521514579,-0.0008732889885049889,0.005012766232392089,0.0011674145749244965,0.006360889723581476,0.010557066269540361,0.009621852698255948,0.013150695237457554
2009-12-01,0.020057770748072443,0.00715688683469655,0.002736179376325402,0.006856501133314566,0.010302413633259335,0.009339357646388801,0.016382277075782836,0.024412672240806454,0.02445272244003536
2009-12-02,0.004449906142664846,-0.006552518541509595,0.002914221457272387,-0.006156497783778378,-0.0009005387989789216,0.003675048919573377,-0.0019266378763891812,0.002165004188208562,0.006952190269623948
2009-12-03,0.0003727869339534569,0.008327534078819813,-0.01081084369078397,-0.002005260221275457,0.006950775478280377,-0.008930684607806494,0.0051375444554973,0.014181164591257225,0.004448715577392593
2009-12-04,0.008420152556821627,-0.0018122440710948257,-0.006133761770814974,-0.0068203595727880486,0.0006040710675227887,0.006121430767121834,-0.007455920165216945,3.665067833037915e-05,0.005674347759976795
2009-12-07,0.006911192074279354,0.0031462038178671414,0.0042023002047817115,7.253912562284279e-06,-0.005189249840511231,0.005669812033885738,-0.0005242531204147083,-0.00573464220759466,0.005119237950235789
2009-12-08,0.003043185906486106,-0.004361601803676668,-0.002363739504146119,-0.0036564178086223517,-0.0006866542267262224,-0.00027946636837096575,-0.0020835573587778544,0.001478034162358477,0.0026025625867277745
2009-12-09,0.0033657129957301397,-0.003685893462387915,-0.0013936668649731413,0.0004975809746815745,-0.0010692864802885262,-0.00039385210666500233,-0.0008403907635932129,-0.003408876433059998,-0.0032989969001204988
2009-12-10,0.004944080295194286,0.003864478166700282,-0.005100084221864311,-0.0032596735795745293,-0.0008559336151347216,-0.001410119178802936,-0.006951213145685009,-0.005053808894487271,-0.005319500301140456
2009-12-11,0.0023742413671017037,-0.005608120335515212,-0.0212045312366572,-0.0009690401904729453,0.006499945475609735,0.0007756867279430154,0.0012029300448213932,0.00896374539736414,0.0028677336803729194
2009-12-14,0.018746146957704303,0.004212582594005893,-0.0051033074532054095,-0.003122480823471178,0.0012032757198821406,0.0036402634571153516,-0.005919438927507459,-0.0022704031398018054,0.0016433931435370975
2009-12-15,0.015471821330198754,-0.0024912029813215337,-0.0047701407207351165,0.0022965046843263716,-0.0005379615196062325,0.0017974783603610898,0.004473964258192353,0.00041309963717084397,0.004130152116151508
2009-12-16,0.010273982206452547,0.0009018942789394022,-0.009319036108967957,0.0010530661017199544,0.005976216065776844,0.009334373854608247,-0.00352462007181098,0.0032735137834735456,0.0061507394775240035
2009-12-17,0.009936506158316353,0.0008389888208268954,-0.008368142049844735,0.0037126643794034527,-0.000671378647400542,-0.00536329878562143,0.0033187072895696666,-0.0012946071892672478,-0.006018515300312477
2009-12-18,0.004939226680259404,0.0012834631109071507,-0.0058442920021613875,0.005103652862336311,0.004287680356668508,0.00034281834342127194,0.005547274282781655,0.005048429424339537,0.0007703168699637608
2009-12-21,0.005479695899580234,0.002716989102509239,-0.0051380189671872,-0.00022345693348774687,0.005150680613979867,0.0033175869618606245,-0.0014900883266058874,0.0018121734931498823,0.0015195444320404094
2009-12-22,0.0008466442410111491,1.966420276219527e-06,-0.009442778821433857,-0.001375232573420916,0.0032306318380347664,0.0005273432085712258,0.0036294444607098742,0.008768104229897235,0.007031070263344219
2009-12-24,0.007519113943743752,0.005595161647899125,-0.00829802652448765,-0.0036715416708793967,-0.001211143730667375,-0.003684354971585274,-0.0029751821654856016,-0.0007716959925487662,-0.0030744045676197153
2009-12-25,0.004877866661464149,0.0019893977371960862,-0.0012917938407819478,-0.002911108381151511,-0.0016175887647741393,0.0017146055306034313,-0.0070376046696075,-0.004867871756629362,-0.0009259445506051289
2009-12-29,0.010325036126016126,0.002415496834539851,-0.007966006585557689,-0.0007343060553429688,-0.0003754578914641653,-0.0035777751558163837,0.0,0.0008767734461787897,-0.0023081703335329886
2009-12-30,0.012631994931063203,0.0010604585660763412,-0.004834203480319151,0.00475325617459751,-3.8013301836190404e-05,-0.00013181464225173433,0.0017539042051997634,-0.0024299333897620195,-0.003080579181997334
2010-01-04,-6.840789256849431e-06,-0.000725229644235102,-0.009365078387492821,-0.005609324441156197,-0.001622092909041415,0.0010500303231292221,-0.004991044720079385,-0.0012327339919954003,0.0017464368258579555
2010-01-05,0.009189919267082517,0.006780335871215763,0.0023798965044072567,0.0017148499193649462,0.0034255781943422323,0.008374856087555772,-0.001608551735576369,0.0014331848421318722,0.001672080325922609
2010-01-06,0.0038724753716246167,0.0010509143751873007,-0.008305440077657218,0.0038135508271709695,0.00667393062973299,0.004629079707932339,0.005222504125183924,0.00946121861768653,0.008350440143322091
2010-01-07,0.011866900842430004,-0.001124800352594783,-0.0025871088064202364,0.003331897230003127,-0.0013632385190917536,0.0014370120993868003,0.00103796814953363,-0.0025000800404016183,-0.00012231557950899142
2010-01-08,0.00225406203300084,-0.003089338227810486,-0.00929593078428236,-0.0016507187425608394,-0.0003960188616274721,0.0005471582451761151,0.00012172057707220408,0.0015232529419235221,0.003280958369020315
2010-01-12,0.0074095104567416595,0.0018971581674317312,-0.005962262269659511,0.0012280615509645877,0.0022475445494768024,0.005608754002982034,0.009818093556003627,0.006562937329657134,0.010687535047562546
2010-01-13,0.008227016916687742,8.116203974212633e-05,-0.0014052149277210013,-0.005427909069421246,-0.0035678280333153616,0.004361470676422231,-0.00723524015729442,-0.005233928521006253,0.003173471935848715
2010-01-14,-0.003553997980443083,-0.004869022731328461,-0.009925578806557773,-0.007190279903152649,0.0029341137636961115,0.022775234187401343,-0.000901863311627027,0.005528281793706823,0.02718290971674895
2010-01-15,0.006208615764875034,0.00019601081802614055,0.002777234692639752,0.0023915378122553402,0.011448304300249566,0.031278699803109974,0.003481010560314779,0.01266518934688922,0.032161709975320196
2010-01-18,-0.002516388307352286,0.00011765789204484888,-0.004131468345051029,-0.004799139524767027,0.0044209269788167225,0.012632561817744026,-0.006423753551067479,0.002820456810720676,0.010824692763510169
2010-01-20,0.0032365742598932414,-0.001611077664909026,0.0002280367467178036,-0.005173314453418692,0.0012594895936937991,0.009510208732360938,-0.013448447643245421,-0.006138797948405328,0.000833369719967858
2010-01-21,-7.626257199158087e-05,-0.006127398271583646,-0.003440530254376045,-0.004836962372835742,0.005274320492150743,0.025696002372862858,0.0039210065920439515,0.014692674104075851,0.03328255112326959
2010-01-22,0.006045818500247787,-0.0029111762593081658,-0.0032076262123506153,0.0036730901319877883,-3.1920872357414495e-05,0.007581885009536387,0.0014626061663328693,-0.00228066469570809,0.004753190179728329
2010-01-25,-0.0016190518809933254,-0.001470921229296138,-0.007380816197353269,-0.006642392769297459,0.002339500423587143,0.002285687918940135,-0.0026872188222464956,0.0067668034307980995,0.006917076892405794
2010-01-26,0.010151279472649188,0.0015449983753641275,-0.0019135256464453162,-0.0027440927208786984,-0.0038887920410066103,-0.0002890593553405561,-0.016286759612635083,-0.01636111475249919,-0.009033200312192968
2010-01-27,0.006662032706737873,0.0014178738462866489,-0.010299630922453387,-0.0019530777988877954,0.004423792694442484,-0.00048704931366445604,-0.009462041041570978,-0.004851402172635847,-0.008436542607831842
2010-01-28,-0.005585157526324979,0.0024449936476102943,-0.006342059639105581,-0.0059957662805962915,0.008104107457997443,0.007838147953380309,-0.009493492703795358,0.005829197096215084,0.003438670075550121
2010-01-29,0.005612255773576043,0.0017483955120681342,-0.008580772971296896,-0.005292919443795095,0.0015500157809905729,-0.002367999278153214,-0.012067857068881138,-0.003169156676953214,-0.007203938805698718
2010-02-01,0.007817140275701387,0.0035560481052780237,-0.002818956501766612,0.0018532952327229193,0.00670011345497045,0.008245729538443389,-0.0019608051948903473,0.003051852048022433,0.003224418269115881
2010-02-02,0.007146059199297829,-0.006048746956159626,-0.00901165167043937,-0.0032233563705606387,-0.0035024089696165154,0.0009566098665699261,0.000634537571508087,0.0005810012040726731,0.005039438979245347
2010-02-03,0.011131784173537971,0.0026995905302378722,-0.0027121688640001015,0.0007716313603397156,0.0029175760269644566,0.00398770387098346,-0.0012732233887149612,0.00014472206797818847,0.0009578573128735223
2010-02-04,0.0031522737582351775,-0.005079936257722864,-0.009864095555323183,-0.0017550513786907952,-0.005022523785431389,-0.0024117609591007274,-0.004560299646387866,-0.009293627560997894,-0.00946442817382016
2010-02-05,-0.002225949755806285,-0.0003087015972625143,0.0014345440610442808,-0.028956443589478166,0.0011788253325342255,0.008307188607061821,-0.027158499719423745,0.0022190018834600095,0.009773012680009385
2010-02-08,0.004228972503518583,-0.0035845220009336973,-0.0010328493516626811,-0.003889653793740621,-0.005898875716325805,0.0003699485428438769,-0.005774489921285287,-0.0070073681453786596,-0.0009450292097556324
2010-02-09,0.0006382002341338703,0.0011556399271296148,-0.010548605857108618,-0.009675323476359816,0.0009237441388800846,-0.002540888609208491,-0.006639150074430655,0.0059494291861835425,-0.0004173839836926874
2010-02-10,0.00826774894897252,0.00013093732428937535,-0.0026524408911334607,-0.0018269963901630325,-0.0011167887690272005,0.0025755460188772042,-0.003508489261623171,-0.002633016959680815,0.0016031133289395427
2010-02-12,0.0035725417849320714,0.0014113824884534488,-0.006785561582550818,-0.0034545903036752217,0.0012857097875919614,0.004029167283793465,-0.005122636425832616,0.00015533236849670943,0.0025732491244232934
2010-02-15,0.011506681450908258,0.0024440351836743208,-0.001511042679726786,0.009376757158509722,0.00417166803161303,0.00440951381828319,-0.0006737887505612993,-0.0021727160830791814,-0.002454185410934273
2010-02-17,0.007817069829136866,0.0012023708874232997,-0.0019179531240556189,-0.0030416479071596622,-0.0037347077378831863,0.00507879429254094,0.0046800494473958395,0.0031051960289857983,0.01077545595377698
2010-02-18,0.002444314094218109,0.004695966289736655,-0.004446055061931083,-0.006188574587225595,0.0007216921409102927,0.00023739541626597644,-0.009111481259605547,-0.0009295465721437404,-0.0012901381269767366
